0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
14,0,0,0,0,0,0,0,0,58255,60255,58255,60255,58255,60255,60255,58255
14,0,0,0,0,0,0,0,0,60255,60255,60255,63255,60255,60255,58255,60255
14,0,0,0,0,0,0,0,0,60235,58255,60255,62238,60235,58255,60235,60255
14,0,0,0,0,0,0,0,0,60255,60255,58255,60255,60255,62255,60235,60255
14,0,0,0,0,0,0,0,0,58255,60255,62255,60235,60235,58255,60235,63255
14,0,0,0,0,0,0,0,0,60255,63255,60255,60255,62255,60255,60255,58255
14,0,0,0,0,0,0,0,0,62255,58255,58255,60255,60235,60255,60255,60255
14,0,0,0,0,0,0,0,0,60235,62255,60255,60255,62241,60255,65255,60255
14,0,0,0,0,0,0,0,0,62255,60255,58239,60255,62255,56255,65255,58255
14,0,0,0,0,0,0,0,0,60235,60239,60255,60255,60235,65255,60235,60255
14,0,0,0,0,0,0,0,0,67237,60255,64240,62255,65255,60235,67255,58255
14,0,0,0,0,0,0,0,0,59255,61255,60255,60255,60242,60255,60255,59255
14,0,0,0,0,0,0,0,0,60255,60255,60255,60255,58255,58255,58255,59255
14,0,0,0,0,0,0,0,0,60255,59255,59255,58255,60255,63255,60255,62255
14,0,0,0,0,0,0,0,0,58255,59255,60255,60255,58255,60255,60255,60255
14,0,0,0,0,0,0,0,0,60235,60255,60235,60235,60235,60255,60255,60235
14,0,0,0,0,0,0,0,0,58255,58255,60255,58255,60255,60255,60235,58255
14,0,0,0,0,0,0,0,0,60255,60255,58255,58255,60255,60235,60235,60255
14,0,0,0,0,0,0,0,0,60255,60255,60255,58255,60255,62238,58255,60255
14,0,0,0,0,0,0,0,0,58255,58255,60255,60255,58255,60255,60255,60255
14,0,0,0,0,0,0,0,0,60255,60255,60255,60255,58255,60255,60255,60255
14,60255,63255,60235,0,0,61255,61255,60255,60255,60255,60255,60255,60255,58255,60255,63255
15,0,0,0,0,0,0,0,0,96079,98083,96079,95088,95093,95087,96071,98090
15,0,0,0,0,0,0,0,0,97071,95084,94069,96073,97091,96095,96090,96081
15,103255,91089,92070,0,0,106255,101245,109255,95067,97079,93080,95068,96076,97091,97088,97080
15,0,0,0,0,0,0,0,0,96089,100094,98089,95084,98086,98094,98096,98100
15,0,0,0,0,0,0,0,0,98094,97080,98090,98086,98090,96092,95094,99094
15,0,0,0,0,0,0,0,0,98090,99088,100102,95078,98109,99105,98079,99093
15,0,0,0,0,0,0,0,0,101078,97087,96092,98093,101097,100096,97092,101110
15,0,0,0,0,0,0,0,0,98087,97093,98093,98086,96084,98101,98082,98093
15,0,0,0,0,0,0,0,0,97081,97080,98077,96087,95083,99095,98101,98085
15,103255,0,0,0,0,0,0,106255,96078,98080,96083,97079,97089,96090,95078,98066
15,0,0,0,0,0,0,0,0,98081,95080,100099,98101,97097,98095,95070,97084
15,113255,0,0,0,0,0,0,114255,96068,98093,98091,96085,97089,96081,98092,98093
15,0,0,0,0,0,0,0,0,100098,98076,96077,96085,98102,97091,96086,99106
15,0,0,0,0,0,0,0,0,98091,100110,95071,97079,96086,96090,95087,98072
15,0,0,0,0,0,0,0,0,96078,98081,97086,95081,96085,95080,98088,94086
15,113255,0,0,0,0,0,0,105191,94065,96063,96066,95084,97095,96083,92071,97071
16,0,0,0,0,0,0,0,0,87097,88117,86122,87108,89107,86104,85113,90078
16,0,0,0,0,0,0,0,0,89106,89088,85094,87110,88106,85100,88102,87096
16,0,0,0,0,0,0,0,0,76091,86102,84099,87078,93109,85096,88083,89097
16,0,0,0,0,0,0,0,0,82071,74091,77097,65076,73047,80088,87116,65068
16,0,0,0,0,0,0,0,0,78086,80093,74089,80081,82094,82079,80083,81074
16,0,0,0,0,0,0,0,0,77105,83077,77070,66055,68055,88100,74066,73091
16,0,0,0,0,0,0,0,0,80088,77067,59059,75083,72079,82074,74070,66055
16,0,0,0,0,0,0,0,0,89116,89114,87132,84113,85126,87105,87094,89122
16,0,0,0,0,0,0,0,0,89126,82088,85112,85157,85117,87088,89104,88115
16,0,0,0,0,0,0,0,0,89093,84064,84094,85071,85070,91089,90087,90092
