0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,15248072,13251065,10244045,9255034,14255048,11255049,5248036,7255036,10255047,8251059,16252075,13251057,25201164,24198147,25189155,25196155,24189165,25189158,25200154,24217146,24193173,25210148,25216143,24199149
2,11255083,14237056,13255046,10249043,13243065,8249042,12255047,8195051,10250050,9255034,14250051,12255047,24179165,25181179,24167179,24175175,25195156,25182174,24188157,24190146,24189151,24192149,24198151,24190157
2,21188136,22184140,22177131,22183160,23178123,22154136,23153138,23146141,22153150,21184148,20172151,22187139,24123154,23110169,25108166,23116172,25126150,23127162,26125147,25125141,24124154,23140148,24123156,22128157
2,23178132,22172139,22180129,22164137,23162135,22179131,21209155,22176135,23188130,22152146,23176133,22184130,23139154,26113156,23128164,23131171,23118173,22133151,23128153,22127147,25131142,23126148,24132145,24127151
2,22165150,23171143,23158139,23174138,23180147,21165156,22159143,23158142,24148145,22153153,22184158,23165142,24119158,23145146,25112166,24113171,23135155,22135170,24117163,25119154,24128149,23122153,24120157,24113167
2,21240117,20232100,22216104,22228112,22231115,22211122,23207121,22230120,21238121,23255114,16242077,11255085,23167151,24170150,24156152,24177154,24191144,23189147,24186145,24183145,23178145,24182130,23175134,24171134
2,22191136,23221106,22209121,22219119,22231117,21196135,18250055,23242116,22236118,17240099,23248113,22220123,23172156,24173155,24172157,23174158,23174151,24184133,24169140,24176129,24188126,24174135,24182132,24175130
2,23203122,23202131,23203122,22205127,22191131,23185128,23206120,23209133,23207134,23206134,22220130,22197137,24161147,25146162,24146164,24151157,24151154,24182126,24160139,24159151,25159152,24163149,24165145,24153158
2,21187161,22164138,23154134,22178129,23168123,22171122,23182118,22180129,20164134,20192126,15250054,23210080,24121160,24121158,22168129,23152131,23132151,21130163,24117153,23129144,22133150,23118147,23126156,23128146
2,22142158,22147158,23129156,23153157,22138146,21156157,22206165,26170255,23179160,12241054,21201156,23160151,22123141,24107164,24115167,23116184,24111170,25108170,24114166,24103164,24103164,24104160,24103169,22143146
2,22163171,22169137,22157143,23159133,19203244,18180159,14250048,22131132,22160143,23159149,22152154,22158147,25110167,24120160,24109175,24113170,24095185,24121158,25107148,23127157,23130143,24114157,23116158,23122163
2,22200191,20248148,14250051,23239094,22198116,23170126,22198112,23155148,22212172,17239097,19249079,10245049,23127165,22128158,23126164,23116172,22133157,22146148,22131177,26130145,24150148,23139158,22117159,23131161
2,21195229,21196142,21179141,22173133,23156136,22182126,21192171,22185139,14250109,18242162,22209177,21249085,23136150,24128147,23126166,23119172,23128161,22141159,24134143,23145132,25127145,23140146,24137140,23127156
2,23180150,22163149,23163150,24167142,23153147,22146154,22245073,20247125,23226113,17255092,21194210,21185150,25106175,24105180,24103184,23110186,23120176,23143159,26107169,26117164,23114184,24120160,24111167,23123154
2,23190129,23187131,22169136,22173134,22163144,22172139,23175127,22172135,22194133,23199137,22194126,21190133,23164131,23137154,23129170,23129166,23147151,21185131,23141157,23137151,23145135,23139147,22140144,24133150
2,23205122,21188138,22193132,23193131,23198120,11241036,15207053,7247031,14242061,13246059,21229119,21234136,23145163,24138163,24149151,24145157,24153150,24138165,23149152,24152146,24153138,24166140,24159149,23144158
2,19211111,23240117,22209122,18218069,22213097,6255034,12250048,11230050,8255045,9233046,17228085,18232088,24153150,25142154,24153153,24148155,25145156,23160139,24158144,24159135,24165144,24158144,23167139,24147153
2,24182130,24184132,22216123,22203128,16227064,20244069,23208120,21202091,23168140,23187134,23192141,23191119,24145153,24145165,24137168,24132170,24160150,24155160,24154144,23145156,23144151,24157146,24148150,23146148
2,22211128,22213127,23194126,23224114,22211110,23221106,18235065,11255040,19219114,1221037,16248074,23215128,24140158,24145156,24136173,24145164,24161150,23149157,24158142,24151145,24148138,24162140,24128182,23147149
2,22186129,22177138,22181128,22178126,22243133,21189127,23185123,23152144,24177130,23161133,23193127,23175128,22157133,25114172,24115168,23115184,24129148,22133151,25126146,24118155,24133144,25124148,24128149,22125175
2,22192134,22183127,23183117,22170129,22171136,23173127,23173125,23151142,23180130,21227127,22211122,21166134,21132155,23127159,25106161,24115162,23136156,20127175,24121145,24118155,24127145,24127141,25120147,24122157
2,23176122,22178130,22198125,21211132,22180126,23169125,22181128,23171125,21185131,22160139,23177127,23175134,22121162,25112159,25113158,24118153,24112169,20132174,20152159,23120145,23124150,24131146,23149139,22129156
2,23195118,23191119,23201117,23188110,23186115,20180139,22181128,23180122,23183117,22200120,22204115,22238121,24127149,22121160,24123147,23173121,23166126,23149149,23136150,24138144,23130143,24128149,22132151,25120153
3,159079113,177098138,173092128,7107152,174198040,1114136,170097076,157109070,166238030,4154109,175106115,167077133,170068097,172054128,167048132,164039144,170051130,170059116,166051106,161049125,165061117,167074089,168068097,167059091
3,173142054,176079136,155108059,172098120,4190055,175143059,169066178,4160107,158128064,178156080,1160094,173112057,168056127,164046121,165053125,162050112,164052122,171052112,162054104,163052113,160042139,163059104,170053101,167055106
3,174170051,179072114,174069114,176078098,168111078,171126075,178118078,4129130,174147066,174119088,2101139,171255020,164049129,163047130,153038121,164049126,163052123,175064099,166062107,162050112,159051115,162045124,167055106,164062099
3,4106103,2083111,176070105,170069100,162116064,177077106,162176029,178115120,174071118,6090217,173090113,178113072,172061113,176063109,165050123,162040126,166053125,164061101,167049110,168053129,165055112,167056096,167053101,170059090
