0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2,13255,17255,13255,23222,22228,22221,20255,22227,22236,17246,13251,15252,24176,24174,22184,24176,24179,23186,24185,24185,23221,23175,24173,24177
2,12246,10242,12239,9246,10241,6246,17255,4247,9248,7233,4255,12229,24202,25201,25210,25213,25221,25234,25208,25215,24208,24196,25217,25207
2,15248,13251,10244,9255,14255,11255,5248,7255,10255,8251,16252,13251,25201,24198,25189,25196,24189,25189,25200,24217,24193,25210,25216,24199
2,11255,14237,13255,10249,13243,8249,12255,8195,10250,9255,14250,12255,24179,25181,24167,24175,25195,25182,24188,24190,24189,24192,24198,24190
2,21188,22184,22177,22183,23178,22154,23153,23146,22153,21184,20172,22187,24123,23110,25108,23116,25126,23127,26125,25125,24124,23140,24123,22128
2,23178,22172,22180,22164,23162,22179,21209,22176,23188,22152,23176,22184,23139,26113,23128,23131,23118,22133,23128,22127,25131,23126,24132,24127
2,22165,23171,23158,23174,23180,21165,22159,23158,24148,22153,22184,23165,24119,23145,25112,24113,23135,22135,24117,25119,24128,23122,24120,24113
2,21240,20232,22216,22228,22231,22211,23207,22230,21238,23255,16242,11255,23167,24170,24156,24177,24191,23189,24186,24183,23178,24182,23175,24171
2,22191,23221,22209,22219,22231,21196,18250,23242,22236,17240,23248,22220,23172,24173,24172,23174,23174,24184,24169,24176,24188,24174,24182,24175
2,23203,23202,23203,22205,22191,23185,23206,23209,23207,23206,22220,22197,24161,25146,24146,24151,24151,24182,24160,24159,25159,24163,24165,24153
2,21187,22164,23154,22178,23168,22171,23182,22180,20164,20192,15250,23210,24121,24121,22168,23152,23132,21130,24117,23129,22133,23118,23126,23128
2,22142,22147,23129,23153,22138,21156,22206,26170,23179,12241,21201,23160,22123,24107,24115,23116,24111,25108,24114,24103,24103,24104,24103,22143
2,22163,22169,22157,23159,19203,18180,14250,22131,22160,23159,22152,22158,25110,24120,24109,24113,24095,24121,25107,23127,23130,24114,23116,23122
2,22200,20248,14250,23239,22198,23170,22198,23155,22212,17239,19249,10245,23127,22128,23126,23116,22133,22146,22131,26130,24150,23139,22117,23131
2,21195,21196,21179,22173,23156,22182,21192,22185,14250,18242,22209,21249,23136,24128,23126,23119,23128,22141,24134,23145,25127,23140,24137,23127
2,23180,22163,23163,24167,23153,22146,22245,20247,23226,17255,21194,21185,25106,24105,24103,23110,23120,23143,26107,26117,23114,24120,24111,23123
2,23190,23187,22169,22173,22163,22172,23175,22172,22194,23199,22194,21190,23164,23137,23129,23129,23147,21185,23141,23137,23145,23139,22140,24133
2,23205,21188,22193,23193,23198,11241,15207,7247,14242,13246,21229,21234,23145,24138,24149,24145,24153,24138,23149,24152,24153,24166,24159,23144
2,19211,23240,22209,18218,22213,6255,12250,11230,8255,9233,17228,18232,24153,25142,24153,24148,25145,23160,24158,24159,24165,24158,23167,24147
2,24182,24184,22216,22203,16227,20244,23208,21202,23168,23187,23192,23191,24145,24145,24137,24132,24160,24155,24154,23145,23144,24157,24148,23146
2,22211,22213,23194,23224,22211,23221,18235,11255,19219,1221,16248,23215,24140,24145,24136,24145,24161,23149,24158,24151,24148,24162,24128,23147
2,22186,22177,22181,22178,22243,21189,23185,23152,24177,23161,23193,23175,22157,25114,24115,23115,24129,22133,25126,24118,24133,25124,24128,22125
2,22192,22183,23183,22170,22171,23173,23173,23151,23180,21227,22211,21166,21132,23127,25106,24115,23136,20127,24121,24118,24127,24127,25120,24122
2,23176,22178,22198,21211,22180,23169,22181,23171,21185,22160,23177,23175,22121,25112,25113,24118,24112,20132,20152,23120,23124,24131,23149,22129
2,23195,23191,23201,23188,23186,20180,22181,23180,23183,22200,22204,22238,24127,22121,24123,23173,23166,23149,23136,24138,23130,24128,22132,25120
3,159079,177098,173092,7107,174198,1114,170097,157109,166238,4154,175106,167077,170068,172054,167048,164039,170051,170059,166051,161049,165061,167074,168068,167059
3,173142,176079,155108,172098,4190,175143,169066,4160,158128,178156,1160,173112,168056,164046,165053,162050,164052,171052,162054,163052,160042,163059,170053,167055
3,174170,179072,174069,176078,168111,171126,178118,4129,174147,174119,2101,171255,164049,163047,153038,164049,163052,175064,166062,162050,159051,162045,167055,164062
3,4106,2083,176070,170069,162116,177077,162176,178115,174071,6090,173090,178113,172061,176063,165050,162040,166053,164061,167049,168053,165055,167056,167053,170059
3,0,0,0,0,0,0,0,0,0,0,0,0,169054,170053,163051,167054,173064,174069,162047,160044,148041,169044,170069,165055
3,179064,173060,172064,0,175063,0,0,0,153049,0,166057,152048,169053,167056,165052,164051,172060,164063,154049,156040,150034,1045,167063,169073
3,166050,162031,0,0,0,0,0,0,0,0,0,170049,169055,172054,167049,170051,172057,170062,169060,164060,164053,152038,160062,164066
3,175083,173063,175069,172072,172064,172057,160045,161050,171058,164059,162057,2074,170064,167052,164047,166052,167057,172067,167057,152044,152046,155050,167060,167061
3,166048,1072,175064,170064,174087,166062,167056,165050,160043,173070,2152,179052,164058,166054,164042,168058,167063,171052,164059,172060,170066,177089,164084,166059
3,175080,175075,170066,175074,176073,174063,173069,164055,138066,179096,177065,3079,162059,156041,155058,154053,162053,167062,164055,162052,162052,164055,167065,167055
3,178073,176078,170061,172068,178078,172080,167059,170066,170056,153044,167064,167052,170064,170049,172057,172060,172059,164063,168075,165059,153048,145045,167083,167074
3,176047,170045,175052,0,166054,0,0,0,167044,0,174053,163041,167060,173054,167043,175050,175065,160046,164048,160042,163047,162046,167071,164059
4,16142,16137,17122,14150,16167,15145,17100,16122,16126,15123,16116,16149,14098,15087,16075,15095,16100,13087,14090,13078,14086,17082,16092,14095
4,15160,15150,15104,14206,15155,14135,17130,15110,14092,15124,17123,14133,13078,15086,14072,14087,15102,15129,15126,17082,12083,15090,13097,14082
4,18076,12069,16138,15154,16157,17136,15154,16140,7133,5028,18155,12118,16130,17105,15121,16098,16145,16130,17122,16118,16107,14126,13131,15153
4,11073,16128,16138,15141,14120,17174,16152,3255,9034,16122,15132,16111,16109,15107,17099,18134,15119,16124,16106,15109,17114,12108,16125,15145
4,16135,14109,10066,16150,17129,16123,17118,16118,14075,15106,16107,16135,17115,12090,15116,15117,17096,16118,16107,17112,14093,16094,16121,17110
4,17116,16158,17142,120018,16148,6047,14038,15108,14092,15116,16179,15183,16096,17108,13075,14112,17119,15152,16142,18127,17098,17112,15111,15123
4,16120,18153,15106,15126,17162,16134,18102,18106,16097,15082,17116,16129,13120,17097,17087,16106,17105,16121,17109,16090,14102,17124,18116,17132
4,2255,8255,245,3248,9238,9204,16137,15086,14089,15122,14067,15137,15119,14122,16106,15106,15115,15124,15133,14137,14160,11116,16127,15121
4,14095,14100,120008,12227,6248,12244,13227,13231,15087,16079,15115,18079,16094,17070,15066,14086,15086,18092,16110,17106,17103,14110,15115,14111
4,15190,15189,14196,15164,16191,13180,13180,15162,8248,11255,11230,179255,15148,16130,16117,15132,16158,16159,15149,16141,15149,15154,15178,15153
4,13221,15167,13251,12244,15188,16151,17145,16118,16106,15120,133075,11227,15134,16109,16108,15108,16117,16122,17114,16103,15126,17130,16130,16121
4,9246,13255,13147,10246,11251,17149,15138,17131,16136,17135,14223,13198,16103,16107,18096,16101,17111,18140,16114,16131,17109,17131,17121,16127
4,6251,15203,14211,12247,15213,14188,14169,14149,14179,13216,14235,178172,15172,16129,16132,15120,15162,14153,15127,15146,14150,15168,15177,16178
4,15174,16177,15191,15180,16201,13178,15168,14141,15134,15150,15147,16183,15145,16132,16145,15144,16165,16159,15178,16137,17117,15142,14134,16175
4,15199,16182,15184,15187,16204,15172,17170,15168,15170,13171,15214,15197,15170,15140,15127,15158,16153,14197,15164,15132,13132,15150,16142,15161
4,15210,16200,15216,17177,16238,14208,16230,16179,16171,15193,15175,16212,16165,14171,15151,15160,14156,16217,15183,14178,15176,15178,15199,15181
4,14200,16192,15197,15213,15196,15194,16197,17148,15166,15198,16185,16199,15157,15135,15126,16147,15172,15188,15171,15180,16158,16160,15183,15163
4,15183,15164,16175,15165,16179,17199,16162,14164,10232,15174,16202,17189,14128,16149,15120,16119,16137,15154,16148,15141,16133,16156,15155,16220
4,16192,15171,16185,15182,15188,14184,18180,15153,179255,15165,10216,16202,16145,14134,14109,15116,15149,14218,14142,16160,13147,16177,14167,14177
4,13203,16155,15160,15141,16168,15141,15180,16136,16137,8247,16161,12247,15139,16108,16103,14096,15115,16139,15126,15126,15116,14121,15136,15129
5,0,0,0,0,0,0,0,0,0,0,0,0,2253,2255,2255,2253,255,255,252,179255,255,255,255,179255
5,0,0,0,0,0,0,0,0,0,0,0,0,255,255,4251,255,255,255,255,1244,255,250,255,252
5,0,0,0,0,0,0,0,0,0,0,0,0,5255,5255,3253,3253,4255,5249,1248,3253,2249,2253,1253,1253
5,0,0,0,0,0,0,0,0,0,0,0,0,255,252,252,255,255,255,255,249,255,255,255,255
5,0,0,0,0,0,0,0,0,0,0,0,0,252,1255,255,255,255,255,255,255,252,255,255,255
5,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,179255,255,255,255,255,255,255,255
5,0,0,0,0,0,0,0,0,0,0,0,0,253,253,255,255,255,252,255,255,255,255,179255,255
5,0,0,0,0,0,0,0,0,0,0,0,0,255,255,253,255,255,255,255,255,255,255,255,255
5,1253,0,0,0,0,0,0,0,0,0,0,0,1253,1253,251,1253,1249,1251,255,255,255,240,253,255
5,0,0,0,0,0,0,0,0,0,0,0,0,255,179255,179255,252,255,179252,255,179255,255,255,255,252
5,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,252,255,255,255,255,252,255,255
5,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,1252,255,255,255,255,255,252,255,255
5,0,0,0,0,0,0,0,0,0,0,0,0,255,253,255,255,255,1250,255,255,1255,255,253,255
5,0,0,0,0,0,0,0,0,0,0,0,0,255,255,252,1250,255,255,255,255,253,255,255,255
5,0,0,0,0,0,0,0,0,0,0,0,0,252,255,252,252,255,255,179255,252,1253,255,255,255
5,0,0,0,0,0,0,0,0,0,0,0,0,252,255,255,255,252,255,255,255,252,255,255,179255
5,0,0,0,0,0,0,0,0,0,0,0,0,255,1255,255,2255,3253,255,255,255,255,255,255,1246
5,0,0,0,0,0,0,0,0,0,0,0,0,255,248,1253,255,1255,1255,255,255,255,255,255,255
5,0,0,0,0,0,0,0,0,0,0,0,0,1250,1255,4249,255,1255,1255,255,255,255,252,255,252
5,0,0,0,0,0,0,0,0,0,0,0,0,1250,2253,1255,3255,255,255,255,255,255,255,255,255
5,1250,0,0,0,0,0,0,0,0,0,0,0,1255,1253,1255,255,1255,255,255,255,179255,255,255,255
5,0,0,0,0,0,0,0,0,0,0,0,0,255,3253,3253,1255,252,252,255,255,255,252,179250,255
5,0,0,0,0,0,0,0,0,0,0,0,0,255,179255,252,255,252,255,255,255,255,255,252,255
5,0,0,0,0,0,0,0,0,0,0,0,0,252,255,255,255,255,242,179255,255,255,255,255,255
5,0,0,0,0,0,0,0,0,0,0,0,0,255,1255,255,255,255,255,255,255,255,252,255,251
5,253,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,179252,252,255,255,255,255,255,252
5,1251,0,0,0,0,0,0,0,0,0,0,0,255,253,253,255,255,255,255,253,179252,252,255,255
6,179255,1255,1255,255,1255,179255,255,179255,178255,255,255,238,255,255,251,255,255,255,255,255,255,255,251,255
6,1255,255,255,242,255,242,179248,179243,251,251,250,1255,255,179255,179255,251,255,255,255,255,252,255,251,255
6,255,1255,255,1255,179255,255,179255,178255,255,1255,255,1255,255,255,255,255,255,255,255,255,1255,252,255,255
6,255,255,255,179255,255,179255,255,241,251,255,179255,251,251,1255,255,255,255,255,255,255,255,255,251,255
6,179255,1255,1255,255,255,255,179255,255,255,255,255,255,255,255,252,255,255,255,255,251,255,179255,4252,255
6,251,255,255,179255,255,255,255,255,255,255,255,251,255,255,255,255,179252,255,255,255,255,255,246,255
6,251,1255,255,255,255,253,178255,255,255,179255,179255,179255,255,255,255,252,255,255,255,252,255,179255,255,179255
6,1255,216,179255,255,255,179251,255,255,251,1255,255,179248,255,253,255,255,255,255,179252,255,179255,255,252,255
6,255,255,1228,178255,179255,179249,179245,255,255,255,255,255,255,253,255,255,255,255,179255,255,252,255,255,252
6,255,255,249,1255,255,179249,178255,178255,179255,179255,247,255,255,255,252,255,255,255,251,255,255,255,251,255
6,179251,179255,179255,255,255,179255,1255,255,179255,255,255,179255,251,179255,255,252,255,255,255,179255,255,255,255,179255
6,179255,177255,255,255,255,251,255,179255,179255,255,179255,245,255,252,255,255,255,252,255,255,252,252,255,255
6,179255,255,179255,179255,255,179255,179252,177255,177255,179255,242,179255,255,255,255,255,255,252,255,255,255,255,255,251
6,255,255,1255,255,255,179255,255,255,255,179255,179255,179255,179255,179255,179255,179255,255,250,255,1255,179255,255,255,179250
6,255,250,178255,255,255,179249,0,255,255,255,250,179255,179255,255,179255,255,255,255,255,255,1255,179255,255,178255
6,1255,255,179255,255,250,179255,250,255,255,255,1255,255,255,179255,179255,179255,179249,1255,250,255,255,255,179255,179255
6,179255,179255,179249,250,179255,179255,255,255,179255,179255,255,250,250,179255,255,255,250,179255,1255,179255,250,255,250,255
6,255,255,255,255,255,1255,1255,255,255,179255,178255,178250,179255,255,1255,255,179255,179255,179255,255,251,179255,255,1255
6,179255,1255,179255,255,255,179255,0,252,179255,255,179255,255,251,251,255,179255,255,179255,179255,255,255,255,1255,255
6,250,179255,255,179255,179255,1255,179255,251,255,255,179255,179255,255,255,255,255,255,179255,255,255,255,255,255,250
6,179255,179255,255,251,1251,0,0,0,255,255,255,179255,179255,179250,255,1255,179255,255,255,179255,1255,250,179255,179249
6,179255,179255,255,0,179255,0,0,0,1255,0,179255,179255,179255,1255,255,179255,255,250,1255,179255,250,179255,255,255
6,179250,255,255,0,255,0,0,0,255,0,255,179255,255,179255,179255,1255,179249,179255,179255,250,255,179255,250,179255
6,179255,255,255,179255,179255,1255,0,255,255,250,255,255,179255,251,179255,179255,1255,255,255,255,1255,250,255,255
6,1255,255,255,251,255,255,255,255,255,179255,1255,255,255,251,252,255,1255,179255,255,255,255,178255,251,255
6,251,255,255,0,1255,0,0,0,179255,0,255,255,1255,179255,255,179255,255,255,179255,255,255,179255,1255,178255
6,179255,255,255,1255,255,252,251,255,255,252,255,255,179255,250,250,1255,179255,179255,179250,1255,255,179249,255,179250
6,179251,255,179255,255,255,255,1255,251,255,255,255,255,250,251,179255,255,179255,179255,255,179255,179255,179255,179255,255
6,255,255,251,179255,255,255,255,255,255,255,252,255,249,179255,251,1255,3255,255,179255,1255,179255,179250,179255,179249
7,120255,125243,121217,120245,122250,121255,119255,120255,120255,120255,120251,120255,120255,120199,120211,120212,119255,120255,119229,118247,120255,120211,120255,120255
7,120255,119201,121255,122255,121255,124236,119208,120255,121255,123206,121255,118255,120223,120228,120210,118217,118228,120251,120243,119251,118248,120255,121246,120255
7,119253,122183,122250,121238,122211,122255,119213,122220,120255,136255,120255,120246,120232,119215,120213,120215,122215,120236,120244,118244,119251,120251,120255,120250
7,124255,121239,125244,120245,120255,120255,120255,123255,120251,120247,123248,127249,120199,119200,119206,119251,119247,120255,121242,118252,120251,121247,120255,119239
7,120255,120225,120255,120255,120255,122225,122235,119201,120198,121194,120255,120255,120204,119224,120225,118221,118251,120244,120255,121233,119246,120255,120251,120255
7,121255,120250,124233,120227,120250,121250,124189,122182,123205,123241,120255,125237,120216,118205,119200,119230,119205,120255,119245,120251,120208,120251,118239,122141
7,124249,121241,120252,120255,120255,120252,121238,121255,122161,122214,123226,125209,123236,120234,120212,119212,120255,118235,120247,119255,120255,118239,120255,120234
7,129238,121255,120251,121255,120255,120250,120255,126220,120248,121255,125243,120255,118199,120215,120239,120203,121178,118237,120213,118234,120227,118234,120233,119226
7,120255,120255,119196,120250,120255,122221,121188,120194,120165,122177,125208,124249,118244,119203,119218,120215,119238,119233,118243,118244,118224,118238,120243,119229
7,122233,126233,122236,119230,120255,124245,120215,120213,122187,124193,126212,124243,120255,118207,118202,120186,118231,119251,118255,119251,118244,120169,121242,119251
7,120255,122182,121250,120255,120252,120255,121250,118217,120150,121255,126247,121255,118189,119190,119176,117194,118195,120183,120198,119192,119200,119210,120148,120199
7,120255,120255,121255,142188,121255,120255,120250,123255,122237,122255,123255,120255,120244,120247,120251,120255,120255,120255,120255,120255,120255,120255,120255,120255
7,126243,121250,121249,120255,120255,120255,120251,121255,121255,120255,119255,122227,120229,120240,119226,120255,120255,120255,120255,120255,120255,120255,120255,120255
7,126255,120255,124219,119253,120255,120255,121255,120255,121244,121250,119255,120243,120251,120255,120227,120241,120255,120255,120255,119255,120255,120255,119236,120255
7,133123,132174,131139,127130,122169,128133,126117,119086,117111,125122,123255,130117,122111,126101,118113,122098,121128,123110,120135,126122,121128,121131,118138,117154
7,122154,124237,126216,130146,150100,121139,121144,121114,123114,131106,138133,118146,118114,126101,120093,119118,125121,120112,119122,117131,118140,122177,124145,122147
7,126174,114173,124124,129127,129142,128142,120099,118121,125113,127097,136102,126141,124124,122120,121120,122112,123139,125126,118138,120122,119136,118163,121146,124124
7,120255,120255,121255,122251,120255,121255,121255,122249,121255,120255,120255,120255,118206,118220,117208,117217,118213,121220,119228,120211,118220,118239,121234,118246
7,120255,123255,121242,119255,120255,152242,120255,121255,121255,120255,119255,120255,119202,121255,118194,119214,119251,119235,119229,119230,119235,119240,121238,120218
7,119255,120255,123255,121249,120255,120255,164255,119255,120255,120255,122242,118255,119194,118190,117219,118203,117240,119220,120224,118200,118226,118237,119217,119228
7,117186,123164,121217,120215,121255,124236,118218,119185,121167,122169,120190,124178,118217,119197,117211,118202,119206,120210,119229,118240,117227,118236,119225,119232
7,115217,122213,120230,122224,119245,128218,122221,121213,122171,124166,123199,121246,119224,118207,118201,118212,120194,130158,120255,119210,118233,118251,119251,119231
7,120247,124244,121255,120255,120255,120255,118228,122203,119196,112237,112144,124239,119224,118229,118212,119255,120237,120255,120255,118226,119221,120255,120255,119255
8,6255,9255,10255,15255,8204,30255,30255,13230,24233,3255,26255,27210,17255,25255,23242,35234,24213,13255,20255,25255,25219,24213,36255,24255
8,29255,8216,19235,13255,23255,17255,25139,24213,15223,18235,191,8234,13255,17255,30235,24255,13255,13255,17255,25219,25255,24255,13255,13255
8,23237,6255,11255,30255,0,15255,26255,20255,24255,24255,6232,12255,21213,20255,30255,24255,36255,24255,17255,25255,17255,13255,13255,11255
8,10255,6255,13255,20255,10255,9255,3255,21227,22255,23234,11216,178255,21255,30235,30185,24255,17255,11255,17255,17255,24255,15255,24255,19204
8,22245,25251,26243,16216,25255,20245,21243,25255,23255,26239,27249,25247,21255,24255,30255,24255,21246,21255,26255,29247,27255,26255,23242,23240
8,17231,16224,6255,12219,31235,11255,8216,23255,23255,27216,20233,7255,19255,22245,26222,21255,18243,13209,21255,25255,16255,19204,9255,11255
8,19234,21237,26255,14241,13240,25230,23245,27255,23243,26247,26247,24255,21255,24255,28255,26255,24246,26255,25255,27234,25235,24255,21221,19240
8,11255,23255,11227,19255,3255,23255,24255,26255,17255,17255,14237,25242,24255,36255,20255,13255,36255,10255,13255,36255,24255,36255,36255,24255
8,24255,22240,13255,13255,11255,28238,23255,6255,15255,5255,13255,11255,20255,13255,36255,10255,13255,23255,13255,36255,36255,24255,24255,23255
8,11255,20226,24255,9255,49248,27212,11255,26255,27217,11255,23255,17255,13230,18255,25255,42255,24255,36255,24255,36255,25242,42255,36255,11255
8,255,30255,9255,11255,15204,16234,25255,21255,17255,11227,255,255,23240,25228,19234,23255,26225,13255,17255,25219,21255,24255,24255,19227
8,13235,9227,10255,6255,3255,16187,21255,25255,21255,21255,15230,5217,21255,22255,13255,25237,20255,16239,11255,16255,24255,11255,24255,19255
8,177255,6238,11227,6255,11255,11255,10255,165255,15255,169255,255,11223,20242,21243,26244,30255,18255,19255,21255,23255,17255,13255,11255,25255
8,22246,13255,6255,11255,11255,13255,24255,25255,165255,14237,11255,238,25237,26232,25255,11227,30255,30255,23235,28255,26238,20255,18255,8255
8,12217,19247,20243,20255,26255,22245,15235,28238,25244,19247,24215,23255,14255,24255,21255,21222,21244,21255,23240,26255,26255,22255,15235,14237
8,9215,17233,21240,8255,165170,6255,16225,24247,14255,23236,15243,177255,24246,26249,26255,20255,21246,16255,22224,24255,24247,21255,11227,28231
8,10242,5255,10255,13255,13255,16200,16255,24247,27247,22255,17245,11223,24247,24248,25249,24255,24255,22245,23228,24245,26245,20242,22255,22225
8,23239,14241,23220,17242,17255,20255,23255,25219,22232,25255,20239,20255,20255,26242,26249,21248,27246,22255,22246,21255,20255,25242,21255,18232
8,16224,6255,165255,8227,6213,15255,19243,23244,21249,24255,18245,21245,24255,26255,26248,23249,24255,24236,22245,24255,23244,25242,17242,22255
8,16246,8231,8255,255,255,6255,10255,5255,23204,13223,255,176255,13225,19240,20255,15232,3235,13231,12255,13255,14242,14255,177232,5237
8,5255,12255,255,213,5237,66255,6255,11215,12228,9255,2201,2255,17255,21255,20229,2239,13242,13255,2255,17247,11243,5255,5255,11241
8,14255,6223,5219,177255,6255,23255,223,7255,14255,16247,255,11246,12234,15243,22255,18247,9255,13255,13223,13231,15235,13242,5255,10255
8,242,3255,3255,17232,60255,219,6255,8227,13247,13255,5255,255,18255,16255,17247,13240,13255,5235,5255,14255,15230,14255,8255,5221
8,14255,11255,10245,9231,4240,3255,8255,12239,9246,17248,255,3232,12247,15255,17242,15255,15242,8255,11233,12239,19242,14247,8255,11246
8,238,255,177255,242,255,8237,9242,13255,14255,15255,7244,255,10233,16255,17255,18255,15234,10255,16240,2239,15255,12244,5237,12244
8,15237,3255,11228,255,8246,255,1255,18219,13234,13230,3243,11238,20255,15255,18255,15241,10255,9247,8244,16238,12244,9255,11255,8255
8,2225,5237,255,255,2255,2255,5242,13255,17247,15233,6231,255,10255,15255,15240,16255,5255,5230,9242,13255,15242,9255,5255,13255
8,255,255,255,255,255,255,2255,255,7255,20255,10228,177255,5239,5255,14255,13255,14249,6237,10247,6248,9255,10255,4234,8255
8,177255,255,255,255,255,5236,255,8247,13245,177255,255,255,14248,12243,12248,11248,10255,5244,3255,10255,9248,8255,4235,7255
8,1223,2255,3255,7230,170255,19255,15240,255,255,178255,255,255,14255,14250,12244,10249,6247,7247,9255,11242,11255,4246,4255,9255
8,10246,255,177255,255,255,255,177255,255,3255,255,255,255,7240,12255,14255,11249,4255,6238,4255,8255,8247,11255,8248,9248
8,255,215,255,255,3255,177255,255,3255,5255,5255,13205,5255,12244,13228,12255,12224,5255,2255,255,2255,5255,238,2255,5255
8,2239,255,2255,255,255,3255,16243,3255,18255,14242,3234,240,2255,14246,14255,12255,255,2255,5241,11255,16255,5228,2255,255
8,13255,9255,255,3255,3255,9233,3255,19255,11243,18255,219,255,19168,17246,17246,17246,255,13255,2239,17255,13245,7241,5255,5255
8,11238,12247,16246,5219,255,255,14231,16246,19239,16255,15240,12255,15248,12247,20255,15240,20255,12234,11246,17248,15248,17247,13247,11243
9,173019,137045,115037,117041,120036,112071,120255,2255,116255,122255,124255,114108,109072,110051,111060,109052,112073,108057,111074,114082,110060,114058,111074,110060
9,138034,111046,115045,110058,114071,179197,119243,120255,122255,153036,135051,160025,122036,110066,108063,109057,109061,113061,115058,109070,109067,107067,111072,110074
9,176028,126027,116042,120011,120246,158033,138255,125255,138138,120255,139124,108039,116033,120031,111051,112049,112039,110044,108050,109055,110049,111055,111058,110044
9,146028,126020,130030,120033,119255,122243,123255,138237,136228,121214,141255,150008,113045,115046,111050,105040,126057,110060,109069,107061,111052,105062,115066,123047
9,122049,113040,111057,147041,110060,110074,115065,111070,118038,111059,120042,111058,113077,111050,117049,110049,111071,109061,110088,114084,111077,114101,114081,111086
9,128041,115062,118054,116076,111069,110082,109074,110069,112045,170009,113068,120039,111055,110041,111068,114068,110086,112092,111086,109077,112086,115061,111074,112048
9,122049,116049,124057,113062,114077,114041,110074,114074,113066,113071,113058,125023,111072,112075,111089,109064,112080,112068,110075,113052,114078,111074,110070,115054
9,123036,111057,115066,116064,107106,112086,112092,106098,114051,116052,116032,120045,115070,113081,109081,111064,110081,115061,111079,111078,112063,114079,115058,112076
9,102253,128142,119243,117079,115082,138042,120090,118036,119198,108183,122255,160072,116065,112068,118055,111076,111067,111068,112074,112081,111065,112080,111077,108057
9,110168,138046,122050,116059,107141,113052,112076,116052,122065,113109,106175,13072,116046,114065,113076,112056,118076,110063,116059,111064,114079,111078,112094,111077
9,118128,145026,117046,116059,111111,120035,114082,111070,122255,115251,114224,135219,113052,114053,112068,116065,116057,116057,111061,112075,117072,111070,111080,122061
9,126042,125047,107095,116061,115078,114085,110077,135050,104112,128234,130234,122097,122049,116052,112060,114077,115068,114076,109071,111073,109077,114084,111076,122047
9,133027,120030,120044,116054,113048,111084,113080,107052,105043,123040,122034,111040,110050,116052,114052,107048,109055,111065,107058,115054,111059,111065,112069,111058
9,138035,120038,144021,125027,113120,113065,111063,110048,113039,109044,105134,116052,112073,110053,110044,112063,111063,109064,110059,114050,110065,115059,111072,115057
9,128032,120032,115054,112049,125032,113046,108051,113038,111038,141015,116046,133022,111047,109046,112055,111046,111057,110048,110051,111058,111053,112066,111057,116049
9,118048,131031,113059,120041,111065,113051,114064,153009,113040,114050,125022,145033,130029,111053,109058,110060,109056,111070,114057,114070,110083,113074,114060,111054
9,141036,101029,110055,113057,106071,116048,122054,116044,118046,116060,134183,112068,107058,110062,109067,109062,105066,107057,108056,108059,107068,106057,106073,111058
9,117150,117175,114013,109081,125036,120037,113069,112048,110047,138031,120066,118255,111049,106042,107061,111055,115032,107056,114047,109054,109071,107068,106067,110061
