0,1,2,3,4,5,6,7,8
7,57000000,59004005,68011014,42001006,84017014,67003002,78010005,67005011
7,49000002,48000000,31000001,59004020,83018017,78014013,73010006,87023019
7,48001001,72019020,82025028,28000000,77013012,66007003,73009005,68007003
7,52006005,64010010,62015021,80007013,93026025,62004000,86029029,56000000
7,79000001,49001002,52000002,25000000,104032025,85020019,85018015,100032026
7,107028086,53001001,57000003,45000000,56000000,54000000,54000000,70003004
7,46000000,71001002,59001000,43002010,65001000,53000000,59001000,70007007
7,119003001,44000001,50001003,42000008,72005004,54000000,52000000,61001001
7,43021026,74040047,69036042,62032045,99061063,72034034,74036037,85048050
7,47020029,55024025,72042053,73029032,95052051,88047046,52016019,85049047
7,58029038,95058058,79049056,38012017,84047049,87043040,61024022,70036040
7,57001005,46000002,34000000,24000000,80018012,66009007,63007004,78020015
7,32001000,24000000,28000000,20000000,75014012,68009007,67006004,77018016
7,42001002,13000024,35000000,31001000,84021017,66009008,58007004,83022020
7,63010010,76015011,80027030,167058045,87023018,68009007,66010005,81017012
7,57007011,45006008,72025031,159046024,83019014,51000000,65005001,65009008
7,34000000,66011007,189061013,60003002,49001000,57000000,54000000,75012009
8,1002,1001,1011,2010,1012010,4006,1005006,4007
8,3007,5010011,2016026,42043,4005,4007,4005,3007
8,1001,6007,26033,1011014,4005,4007,3007,2009012
8,2003,1009,2019024,2006,4005,4007,3006,5007
8,2008013,1015021,2027031,1019026,19024,24028,19022,16023
8,3010021,2005013,9054059,2013021,11016,9013,2007010,5008
8,1009018,1020026,1026030,2016024,26030,15018,19024,15021
8,5008,4005,9016,3008,3007,3007,5004,4005
8,3007,3004,2012,4005,2006,3007,4005,4006
8,2007,3008,3008,3008,5003,4005,5003,1005010
8,3008,15018,1004009,11,18023,4007,4005,1013017
8,2010,14020,13019,1006013,1012014,3008,3008,9013
8,2010,2006,3000008,1000010,18018,10014,3007,1013019
8,3008,4005,1007014,1020027,1004009,1010013,6009,2024028
8,2003,1007013,1019030,3010020,3017023,1013017,11015,6013
8,1004,2010017,2021027,3008019,15022,3019025,12017,1023028
8,3007,8015,32044,1007019,23029,2015019,1013019,1026032
8,1012020,21027,40048,2025032,1026036,1020027,1017020,24036
8,1003009,1014022,39048,3015025,1032041,1019026,1016019,26032
8,11,9028,4016032,1016029,2012022,6015,9019,4017034
8,1001006,2010,6019,3017,1002016,1015,2012,16029
8,1000010,2002016,1016030,11023,1020032,2008016,1009019,2011024
8,4027045,2010,11025,1001019,1008017,2013,6013,17028
8,2008021,5020,1023039,17037,16033,2010023,1015031,1013031
8,1001019,1007020,22044,1001015,25042,2019033,1010024,2009023
8,14,1023,3015031,2015028,2020037,1007024,6019,42063
8,18,1004020,3018034,2003017,13025,1007020,6021,9027
8,11,1014,43064,14,19044,1012033,11033,2007032
8,12,10,1000010,1000009,1015038,2022,8031,1018037
8,4013040,3027050,1000014,3004024,1014041,11035,1005029,19040
8,10,1000010,10,1010027,1015040,4028,12034,2009034
8,12,8,2013,13,3012025,14,1001015,1010024
8,14,1012022,1010020,1002016,7017,1004018,2005019,1018
8,1011,1011,17028,13029,1017029,1002016,1005018,24053070
8,2004014,2011021,14027,2012030,2018035,1011028,1018031,1017034
9,68058057,29000000,14000001,51050054,78068062,79063056,70057054,74061053
9,79067061,21002001,63055064,74064070,94081073,84068065,72061053,100086087
9,68065065,10000006,13000000,67066074,98084079,101089081,98083077,107095093
9,77067067,21000002,25004005,74066073,116107098,78065057,74065056,90078074
9,68057067,71056053,100084077,89072073,94082076,75058049,76052046,79061055
9,47035033,72059051,163161167,74062065,90071066,80061053,75060057,92078072
9,70057053,90073064,119094086,73059060,95080071,68055048,83066059,82066059
9,64050048,72053046,84069067,70060061,92076069,74058051,77058053,66051048
9,68049047,110071071,160091045,253156002,91072064,76060054,80062055,83065062
9,69055053,90070063,105070060,153086052,100084078,73058056,75059052,83070068
9,86069066,84062057,70013001,143077071,86067064,79066060,77062056,84071067
9,63050048,60048042,12001004,61051053,93071065,75062054,73054049,73059060
9,66054052,125095086,128108110,65058061,100089081,70061054,82067061,92080074
9,56050051,81067061,248221205,72062068,106087080,78066060,78063060,87069062
9,78067063,110097088,121114119,88077080,110096090,90078072,96078071,108094088
9,74062062,95076071,82069066,64053052,93078071,72059056,79061056,80071074
9,76063059,89070071,93074071,50043048,120102091,78068061,98086076,84073065
9,98078067,89071065,83073079,56026023,111094087,82070067,79067058,99086080
9,82070070,105093093,84080083,91089092,117105095,109097092,80070063,90079075
9,81071071,92079071,98088081,86079080,89077066,77066058,71062053,90076073
9,32002001,95056051,34024036,74066066,108095087,78068058,75066060,82069061
9,92071068,12000006,35022036,51019008,99090081,88078068,89082073,132116103
9,119093098,2000009,66058063,110089103,76068055,74069068,67056051,117115120
9,85080103,27008016,74044049,59026011,84072066,70063061,84073065,108095088
9,104086089,106092083,106088086,95061046,103093083,91079069,113107100,96086076
9,101085070,26000003,10000000,21000002,112096083,75063057,70059051,88076070
9,91067054,44029034,42028030,126105105,100081073,80069064,71061053,97086077
9,21000002,100093103,14000001,41022034,100085077,69057047,82071063,102093090
9,100102109,227216098,44015012,100073062,105092083,77068059,80068062,90079075
9,72060054,80068062,86077073,77065063,112095081,86068055,91072060,109090082
9,93079080,32004002,94088085,72063065,103086073,91073066,93079067,89078070
9,26003002,29001000,51026028,18001004,97083071,91073062,94074057,96080067
10,104081036,0,123110067,88076037,120095036,97077037,99077036,104081035
10,100082011,0,88071014,131118052,99068000,72047000,77052001,70047000
10,0,0,0,0,93056000,85058001,81054000,83059005
