0,1,2,3,4,5,6,7,8
3,0,0,0,176047119,175050128,164048117,162046110,167060110
4,14150085,17100107,15123110,16142104,15095115,14090102,17082131,14098104
4,14206052,17130096,15124109,15160105,14087117,15126097,15090094,13078111
4,15154088,15154088,5028108,18076124,16098112,17122098,14126087,16130104
4,15141107,16152092,16122094,11073189,18134114,16106089,12108092,16109108
4,16150097,17118104,15106125,16135121,15117118,16107105,16094120,17115106
4,120018126,14038134,15116099,17116132,14112132,16142079,17112082,16096096
4,15126095,18102107,15082137,16120119,16106106,17109098,17124097,13120104
4,3248035,16137097,15122119,2255026,15106108,15133102,11116099,15119109
4,12227063,13227083,16079145,14095137,14086128,16110109,14110109,16094125
4,15164112,13180099,11255084,15190106,15132120,15149103,15154098,15148107
4,12244069,17145114,15120182,13221097,15108139,17114130,17130133,15134129
4,10246057,15138137,17135140,9246058,16101139,16114159,17131127,16103149
4,12247067,14169115,13216118,6251062,15120144,15127139,15168100,15172107
4,15180116,15168117,15150134,15174117,15144133,15178102,15142122,15145132
4,15187105,17170111,13171125,15199113,15158124,15164106,15150112,15170108
4,17177092,16230104,15193098,15210097,15160105,15183085,15178089,16165110
4,15213103,16197097,15198111,14200102,16147111,15171088,16160089,15157104
4,15165096,16162099,15174110,15183107,16119129,16148086,16156072,14128102
4,15182091,18180099,15165111,16192097,15116114,14142088,16177072,16145132
4,15141114,15180122,8247066,13203102,14096154,15126119,14121110,15139114
5,0,0,0,0,2253106,252099,255090,2253114
5,0,0,0,0,255103,255094,250102,255094
5,0,0,0,0,3253123,1248114,2253122,5255129
5,0,0,0,0,255095,255088,255096,255094
5,0,0,0,0,255089,255090,255086,252091
5,0,0,0,0,255082,255074,255088,255092
5,0,0,0,0,255105,255095,255088,253112
5,0,0,0,0,255098,255093,255092,255092
5,0,0,0,1253125,1253121,255104,240121,1253107
5,0,0,0,0,252091,255076,255076,255100
5,0,0,0,0,255078,255080,252085,255096
5,0,0,0,0,1252097,255088,252079,255094
5,0,0,0,0,255109,255112,255109,255110
5,0,0,0,0,1250110,255096,255098,255111
5,0,0,0,0,252091,179255099,255090,252095
5,0,0,0,0,255080,255074,255069,252093
5,0,0,0,0,2255113,255086,255099,255099
5,0,0,0,0,255098,255092,255089,255103
5,0,0,0,0,255091,255099,252095,1250107
5,0,0,0,0,3255117,255093,255080,1250110
5,0,0,0,1250109,255099,255094,255095,1255103
5,0,0,0,0,1255109,255090,252098,255101
5,0,0,0,0,255100,255096,255089,255093
5,0,0,0,0,255081,179255086,255080,252091
5,0,0,0,0,255081,255075,252075,255074
5,0,0,0,253109,255089,255093,255098,255088
5,0,0,0,1251117,255100,255087,252091,255101
6,255034,255040,255069,179255020,255069,255060,255064,255062
6,242019,179248035,251064,1255047,251067,255060,255064,255066
6,1255022,179255020,1255047,255017,255072,255064,252085,255062
6,179255055,255070,255080,255077,255070,255070,255070,251069
6,255034,179255042,255081,179255066,255064,255072,179255072,255085
6,179255069,255072,255023,251065,255096,255066,255078,255091
6,255059,178255031,179255027,251071,252075,255070,179255070,255094
6,255061,255057,1255043,1255039,255082,179252073,255076,255102
6,178255035,179245103,255098,255033,255094,179255078,255072,255090
6,1255057,178255019,179255020,255024,255090,251070,255068,255065
6,255058,1255032,255060,179251059,252084,255062,255064,251065
6,255073,255102,255036,179255036,255080,255074,252079,255088
6,179255032,179252076,179255043,179255036,255087,255068,255076,255074
6,255053,255054,179255076,255025,179255058,255060,255064,179255050
6,255045,0,255067,255017,255054,255062,179255053,179255053
6,255040,250049,255063,1255039,179255052,250049,255054,255044
6,250049,255073,179255039,179255050,255048,1255052,255046,250049
6,255061,1255059,179255056,255050,255060,179255050,179255061,179255050
6,255045,0,255062,179255046,179255059,179255056,255064,251061
6,179255050,179255065,255061,250049,255060,255058,255060,255062
6,251060,0,255062,179255050,1255052,255048,250049,179255051
6,0,0,0,179255049,179255044,1255049,179255050,179255050
6,0,0,0,179250052,1255052,179255044,179255044,255055
6,179255057,0,250105,179255071,179255058,255045,250054,179255050
6,251068,255079,179255055,1255058,255060,255065,178255055,255063
6,0,0,0,251066,179255056,179255056,179255068,1255059
6,1255052,251068,252082,179255050,1255052,179250051,179249045,179255044
6,255089,1255059,255100,179251060,255058,255054,179255054,250049
6,179255050,255054,255060,255054,1255039,179255050,179250050,249041
7,120245052,119255031,120255038,120255080,120212084,119229070,120211070,120255052
7,122255048,119208070,123206140,120255036,118217080,120243066,120255056,120223063
7,121238059,119213072,136255015,119253140,120215083,120244069,120251060,120232055
7,120245051,120255065,120247031,124255040,119251064,121242060,121247062,120199078
7,120255059,122235064,121194100,120255036,118221090,120255066,120255062,120204090
7,120227072,124189073,123241073,121255085,119230081,119245075,120251071,120216078
7,120255057,121238059,122214068,124249042,119212084,120247067,118239078,123236067
7,121255049,120255048,121255031,129238059,120203083,120213078,118234073,118199087
7,120250048,121188072,122177082,120255028,120215077,118243066,118238073,118244068
7,119230052,120215064,124193062,122233080,120186093,118255062,120169086,120255056
7,120255079,121250049,121255052,120255025,117194104,120198085,119210085,118189100
7,142188107,120250053,122255057,120255045,120255056,120255054,120255054,120244070
7,120255046,120251071,120255059,126243043,120255065,120255053,120255059,120229070
7,119253119,121255044,121250050,126255042,120241072,120255054,120255052,120251061
7,127130043,126117074,125122069,133123062,122098099,120135072,121131074,122111085
7,130146047,121144055,131106072,122154073,119118095,119122088,122177052,118114085
7,129127058,120099095,127097079,126174038,122112084,118138087,118163061,124124070
7,122251057,121255046,120255034,120255024,117217080,119228066,118239063,118206078
7,119255032,120255024,120255028,120255020,119214075,119229068,119240067,119202077
7,121249042,164255024,120255035,119255031,118203084,120224066,118237058,119194083
7,120215063,118218076,122169080,117186167,118202087,119229068,118236066,118217081
7,122224057,122221045,124166072,115217159,118212083,120255051,118251065,119224065
7,120255034,118228066,112237189,120247060,119255049,120255057,120255054,119224075
8,15255002,30255001,3255011,6255010,35234012,20255006,24213006,17255007
8,13255007,25139011,18235026,29255043,24255005,17255007,24255005,13255007
8,30255001,26255007,24255033,23237014,24255005,17255007,13255007,21213012
8,20255003,3255009,23234024,10255006,24255005,17255007,15255006,21255007
8,16216013,21243021,26239031,22245026,24255024,26255028,26255022,21255023
8,12219021,8216013,27216059,17231021,21255016,21255013,19204010,19255008
8,14241018,23245026,26247030,19234024,26255030,25255018,24255024,21255021
8,19255008,24255005,17255016,11255008,13255007,13255007,36255005,24255005
8,13255007,23255004,5255012,24255005,10255006,13255007,24255005,20255006
8,9255007,11255008,11255008,11255008,42255005,24255005,42255005,13230010
8,11255008,25255018,11227009,255011,23255023,17255007,24255005,23240017
8,6255010,21255020,21255019,13235013,25237014,11255008,11255008,21255013
8,6255010,10255006,169255008,177255010,30255018,21255014,13255007,20242019
8,11255008,24255005,14237014,22246027,11227009,23235013,20255009,25237028
8,20255003,15235013,19247030,12217020,21222023,23240017,22255015,14255013
8,8255004,16225017,23236027,9215019,20255022,22224025,21255017,24246028
8,13255007,16255015,22255044,10242019,24255029,23228019,20242019,24247032
8,17242020,23255027,25255048,23239032,21248036,22246027,25242020,20255036
8,8227009,19243022,24255048,16224025,23249041,22245026,25242019,24255032
8,255011,10255028,13223032,16246029,15232022,12255015,14255019,13225034
8,213006,6255010,9255019,5255017,2239016,2255015,5255012,17255029
8,177255010,223016,16247030,14255023,18247032,13223016,13242019,12234024
8,17232045,6255010,13255025,242019,13240017,5255013,14255013,18255028
8,9231021,8255020,17248039,14255037,15255033,11233023,14247031,12247031
8,242019,9242020,15255044,238015,18255042,16240033,12244024,10233023
8,255014,1255023,13230031,15237028,15241037,8244024,9255019,20255063
8,255018,5242020,15233034,2225017,16255025,9242020,9255021,10255027
8,255011,2255014,20255064,255014,13255044,10247033,10255033,5239032
8,255012,255010,177255010,177255009,11248038,3255022,8255031,14248037
8,7230040,15240050,178255014,1223024,10249041,9255035,4246029,14255040
8,255010,177255010,255010,10246027,11249040,4255028,11255034,7240034
8,255012,255008,5255013,255013,12224025,255014,238015,12244024
8,255014,16243022,14242020,2239016,12255017,5241018,5228019,2255018
8,3255011,3255011,18255028,13255029,17246029,2239016,7241018,19168070
8,5219014,14231021,16255027,11238030,15240035,11246028,17247031,15248034
9,117041068,120255029,122255014,173019054,109052078,111074079,114058070,109072074
9,110058079,119243021,153036064,138034074,109057094,115058084,107067072,122036100
9,120011068,138255010,120255013,176028074,112049098,108050101,111055098,116033107
9,120033077,123255021,121214025,146028074,105040116,109069078,105062074,113045090
9,147041068,115065071,111059100,122049089,110049094,110088075,114101076,113077079
9,116076047,109074072,170009167,128041074,114068090,111086080,115061075,111055092
9,113062070,110074090,113071119,122049073,109064095,110075068,111074083,111072082
9,116064064,112092072,116052084,123036070,111064092,111079074,114079077,115070066
9,117079068,120090110,108183160,102253253,111076091,112074076,112080080,116065083
9,116059069,112076090,113109105,110168153,112056100,116059073,111078075,116046083
9,116059086,114082084,115251070,118128143,116065086,111061079,111070077,113052084
9,116061063,110077060,128234012,126042061,114077093,109071075,114084073,122049073
9,116054066,113080125,123040128,133027065,107048100,107058070,111065082,110050092
9,125027056,111063081,109044248,138035072,112063106,110059078,115059078,112073087
9,112049078,108051110,141015121,128032088,111046110,110051090,112066096,111047108
9,120041074,114064095,114050082,118048064,110060093,114057072,113074079,130029080
9,113057076,122054089,116060093,141036050,109062120,108056078,106057098,107058084
9,109081098,113069089,138031083,117150056,111055111,114047082,107068079,111049099
9,120037082,120029105,143012084,160008092,106048117,111040109,108054080,112042090
9,120031081,109058092,108044098,124021086,106066089,107063077,105065071,115048090
9,119247032,117118095,155085036,120028074,109050108,105065078,108051075,109065082
9,116067092,135255012,152099036,112215051,105046099,105058088,103046089,107056132
9,126056119,173255009,139031066,140049110,101070076,115021074,111061067,168011120
9,173057103,133179027,125103074,111207059,110055084,113033070,107058084,110047108
9,125044104,108055106,117048106,111132095,105050103,106062091,104029113,105053096
9,105078101,123255026,120255010,123255021,107066112,110061075,107069070,110052088
9,109104091,130087044,124085042,120043126,111069100,111051080,107065071,107053097
9,123255021,159025103,122255014,139118041,110059100,106081069,107059082,113030102
9,7021109,93145227,117185044,111097100,108053105,105060077,110057080,112042090
9,110064072,110057080,111039086,116046077,106071112,107092086,108087091,111063109
9,122038093,118239032,110024094,127032072,107074103,112070091,106071093,107054089
9,119235026,119255029,122125051,125241018,106068097,109081091,106100094,107077096
10,100167104,0,97116123,97148088,99179120,100158097,100162099,100169104
10,96227100,0,97214088,95154131,99255099,100255072,100252077,100255070
10,0,0,0,0,102255093,100252085,100255081,99240083
10,99252077,100255082,96108186,75119158,101255084,101255073,103255054,100252085
10,0,0,0,97240066,98238106,99255085,99255073,98242101
10,0,0,0,0,98248107,98249080,98252086,99236094
10,98223088,0,98218109,99224091,99233118,98240087,99252090,100246087
10,0,0,0,98247099,98250112,100249091,100255078,99255092
10,97245077,0,98218116,97244090,99253108,100252087,103250056,100255089
10,0,0,0,0,98255108,99255086,99243084,100210118
11,0,0,0,100161087,92133050,96130059,100201080,96133065
11,96130057,95115091,102119094,98124064,94127058,94139055,97125055,96139066
11,93020250,0,97077173,96104093,93132060,84083049,97128060,94124066
11,98153065,96131072,98091120,91106070,93116068,94132081,91123056,89113045
11,98059163,106014235,100067106,93048117,94123062,88104064,89102050,93105075
11,98113070,94148062,95102075,102191084,95122073,94115062,99142063,94115071
11,98129069,96129075,100167087,97119077,101184068,94100056,94155051,97112082
11,101138085,92130063,95106087,98074097,95125061,95142063,95144053,96134080
11,84044087,0,97135085,98049062,102163080,94148055,91112057,95099072
11,96145065,0,92066252,80015254,94154048,95159056,88080051,94123060
11,94119077,97111087,96097100,99112121,93105075,94097076,88046077,98119092
11,56008253,92053179,98090111,72031142,96142072,92106077,93108066,96134080
11,39010255,0,98088116,73029139,95129069,92113072,91097066,98123083
12,31136073,30198067,29185087,28171088,32139097,31202067,31193074,29171082
12,28190078,29182077,29153095,26199086,30143096,30193066,29196078,29236055
12,29167090,27146108,30101124,25091254,29157099,32159088,32161084,27135121
12,31191080,31170090,33157094,30184093,28192077,31161090,28171100,29146103
12,41066142,31120102,28173096,28144106,28151103,29140091,30143082,28159093
12,29167087,30151091,29151093,27147099,29161084,29129101,29155099,27179080
12,29173087,30155087,30141092,29137093,29149091,29149084,31148086,27179091
12,71116075,28135098,26154086,191004,29137091,29176071,29170078,35137095
12,27158095,85149041,15170003,93197031,31129085,29161081,30184072,29137093
12,28185077,30227027,165255002,30140100,33153095,28182084,29184068,31143084
12,32186074,150255004,60073080,30142090,30150085,29156090,31154078,27169098
12,32165065,23131078,28166114,27170093,31090099,28124078,30103084,29112091
12,29166077,58044109,45039013,29120100,28131074,27117089,31088090,29099106
12,102209083,37209011,21243022,76047093,33088104,29110100,27091101,28088107
12,29154073,29149087,29143091,28156098,29148074,30154083,28136079,27130092
12,47057090,29156072,30129095,29141105,29133094,29171076,29129081,28129091
12,29181072,29106123,53079074,35096053,30130102,28129093,29136086,27053125
12,26188092,28158087,28140102,30123081,29154068,28153080,29141074,26136088
12,29167078,31167075,25151140,21098210,29132091,31123083,29139079,30126093
12,29186074,30117118,24122153,37030155,31111092,28150078,29120087,31142088
12,29203073,32104088,25151066,24159112,32110090,29148081,29123089,32108109
12,27194084,28102108,74096061,29145088,29110097,27096114,31156062,29110102
13,255005,255004,179249041,1255022,1255022,179255020,179255020,179255020
13,255004,173204005,1255032,179255024,179255020,242019,242019,179255020
13,255014,178255019,255023,179255020,179255020,179255020,178255016,1255022
13,179255020,240017,158255004,2255013,179255020,255016,255018,178255016
13,255018,0,15255002,255016,179255020,255018,255018,255018
13,0,0,0,1255022,179255020,255014,255016,179255020
13,0,0,0,255024,255024,1255022,255024,255024
13,0,0,0,177255022,1255022,255024,179255020,1255021
13,255014,255004,1,179255020,179255020,242019,179255020,1255022
13,0,0,0,0,255024,1255021,179255020,255016
13,0,0,0,0,255018,255023,179255020,179255020
13,0,0,0,0,245025,255030,255024,255024
13,0,0,0,0,255024,255029,179255020,255028
13,0,0,0,0,255024,255034,179255020,1255029
13,0,0,0,0,179255020,179255020,4255038,179255020
13,0,0,0,0,243022,179255020,179255020,255018
13,0,0,0,0,179255020,179255030,179255020,255024
13,0,0,0,0,179255020,255024,179255020,179255020
13,0,0,0,0,1255022,179255020,255024,255024
13,0,0,0,0,179255020,179255021,179255020,1255035
13,0,0,0,0,179255020,255024,179255020,3243041
13,0,0,0,0,1255022,1255022,179255020,179255020
13,0,0,0,0,255024,179255020,242019,179255020
13,0,0,0,0,255034,1255022,255025,255028
13,0,0,0,0,245025,179255021,246027,248036
13,0,0,0,0,1255022,255024,2249044,1255032
14,0,0,0,0,60255011,60255012,60255012,60255014
14,0,0,0,0,60255012,60255012,60235013,60255014
14,0,0,0,0,60255017,60255012,60255016,60255016
14,0,0,0,0,60255011,65255012,60255012,60255011
14,0,0,0,0,60255014,60255014,60235013,60255012
14,0,0,0,0,60255016,60255012,63255011,60255012
14,0,0,0,0,60255011,63255010,60255012,60255011
14,0,0,0,0,60235013,63255010,60255014,62255014
14,0,0,0,0,60255014,60235013,60235013,56255014
14,0,0,0,0,58255015,60255012,58255015,58255015
14,0,0,0,0,62238015,60255010,62255014,60255016
14,0,0,0,0,60255012,60235013,58255015,60255016
14,0,0,0,0,60255014,60255014,60255014,60255014
14,0,0,0,0,58255015,60235013,60235013,60235013
14,0,0,0,0,60235013,60235013,60235013,60255011
14,0,0,0,0,60255014,60235013,65255012,60235013
14,0,0,0,0,62255017,60255012,62255014,60255016
14,0,0,0,0,58255015,60255017,64255017,60255012
14,0,0,0,0,58255015,58240017,62255014,60255016
14,0,0,0,0,58255015,58255015,60235013,60235013
14,0,0,0,0,68225017,60235013,58255015,62241018
14,0,0,0,0,60255019,60255019,60242020,61255021
14,0,0,0,0,60242020,60255016,60255017,60255016
14,0,0,0,0,60255021,61255022,60255019,60255021
14,0,0,0,0,60255019,58255015,60255016,60255019
14,0,0,0,0,63255010,60235013,60235013,60235013
14,0,0,0,0,58255015,58255015,60235013,60235013
14,0,0,0,0,60255014,60255014,62255014,62255017
14,0,0,0,0,60255019,62223016,60255016,60255019
14,0,0,0,0,65255018,62255017,60255017,58255015
14,0,0,0,0,60255019,60255017,60255017,60255016
14,60255013,0,60250052,60255016,61255022,60255016,58255015,59255020
15,0,0,0,0,97079152,97102120,94071130,96077149
15,0,0,0,0,96091129,94079139,96081136,98084146
15,101235051,0,111233114,110243043,98081151,96078141,96074148,98076144
15,0,0,0,0,98084149,100133094,97087129,96084133
15,0,0,0,0,98078141,96090122,99115118,100103136
15,0,0,0,0,100100143,97089121,98089138,98084152
15,0,0,0,0,97084119,99101129,97084131,98087120
15,0,0,0,0,96079135,99089121,98095123,98096127
15,0,0,0,0,98072141,97084131,97089126,99084136
15,0,0,0,0,99093153,93068127,96090136,95078148
15,0,0,0,0,97071150,95084122,96081117,98077136
15,0,0,0,0,100098141,96083126,98085123,98095124
15,0,0,0,87064076,99096136,98094120,97081129,97088127
15,0,0,0,0,97062149,98068146,96090133,97084148
15,0,0,0,87052099,97081158,97089126,96084136,97096144
15,0,0,0,0,98086151,98095131,94066139,95083144
16,0,0,0,0,84100082,86102085,87092083,88081094
16,0,0,0,0,85088093,88091090,85105095,91098086
16,0,0,0,0,88097095,82088104,86091109,84093090
16,0,0,0,0,79094084,84117072,78108083,82113070
16,0,0,0,0,73081085,65056082,81081082,75068124
16,0,0,0,0,80057089,74079071,71087105,73076081
16,0,0,0,0,69067087,75082081,79069115,75080089
16,0,0,0,0,92120070,84117059,89109075,91109082
16,0,0,0,0,85110067,88138059,88090094,91121074
16,0,0,0,0,88101091,84071132,88077119,91090111
