0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
10,101239078,83100158,33043159,100229116,103255132,99236096,99251071,100255071,100248115,98250106,100255086,99249083,101246089,99252085,100243066,100255088
10,255,99212088,99249080,98191104,255,255,255,255,255,99221097,98213091,100220080,255,255,255,255
10,98188095,98192093,98243086,98232088,98209100,99189127,96163122,99186100,100236136,98232120,98255095,100249086,98235090,98250095,100255083,98255082
10,99234098,99255088,100255086,97252093,98243123,99216124,99235113,98241090,98244118,99244113,100255090,98252092,99242101,98255096,101249082,100252082
10,98210102,98251072,99252097,103255127,99251119,98199164,98229118,96137132,99248109,98253118,99250097,98255076,99255091,100252089,101248078,100255088
10,97238075,102229069,100240083,99252089,99217113,98233117,98247099,97243085,98255110,98241130,98253111,100255088,99247065,100255079,100252079,98255095
11,96148074,98129077,96142052,95122048,90052078,76021179,87011239,96099121,94130055,94127056,94148050,94121059,96145067,95121063,94141058,90092050
11,91081123,100136088,95157057,89077066,77053110,101086164,105100115,103079122,94138061,94127058,94137054,98106065,97146063,91119062,94130055,99154063
11,94134061,98170075,94137067,90065047,101083182,102142095,95142063,96109068,96132056,95135066,94141058,94121059,91089060,98127062,76057067,89076067
11,92061109,94101073,96093093,91118108,90065255,80012191,88033122,96078124,93111078,95129069,95083071,94130063,94124066,91135051,94140053,93136058
11,96140062,95142063,90102060,92118069,100143102,99112109,96108099,94114065,97128064,97136060,93125063,86106060,96147059,91119062,94125059,94140051
11,42009136,96117074,99139103,100139079,87046123,95052113,96078141,99099159,96133071,94136071,96123054,96116057,93139057,95129069,90064048,94101071
11,100040158,97101081,102061126,100133069,100169086,99075203,109132155,30007070,96117074,96115084,91140053,91134040,94143059,92125053,91141049,91097055
11,98114087,100135068,92086077,96169065,98131076,103157099,80062111,100138072,96142052,95139055,94146049,95120064,93108073,95073080,96123054,93109047
11,87047141,99104098,96155061,95151059,103180088,96100087,80006253,107041186,97101081,98151066,95142054,91135051,95142054,96133065,95115051,94130063
11,96100066,95130059,94154053,95125061,94128072,94109075,99073084,98104064,95150068,95116066,88067061,98174063,98123056,98119058,90115053,84067057
11,94088093,16033172,24034251,34010209,98086151,76036122,92081101,98122107,95101076,94110095,96114085,91101068,90111069,94102080,90037083,87089092
11,98113090,96123079,98105075,98128082,97125100,96114094,99134114,96108080,97118078,94105080,96119073,89076067,86069107,97112073,101105085,97110074
11,93124080,94131080,94095086,95100089,96115093,98135081,99141101,98121082,96115084,97109084,95102075,94095078,94084073,91101073,97112082,98123085
12,29196074,30194071,29233058,29194059,28193074,27155092,29149094,29176084,28191068,32169089,29181072,26202086,31203059,29188072,32196069,29232056
12,28170081,29220073,27227072,29226071,33154096,28139099,29139086,28152097,28143127,28141098,30193066,30204065,30210063,29203073,29196069,29241054
12,28174098,27164120,26204085,27177095,27146122,31109098,29155097,28186100,29131113,30145114,29173084,28175089,30146091,28163128,30180085,30163094
12,26144113,29159088,31179081,27177092,32158092,27141119,32113120,25180112,31137108,31140106,30153090,27174091,33168088,30152087,28219063,28172083
12,25144108,29163091,30182084,27173090,30129107,26128131,28159093,28190078,28177078,29132114,29172086,30168091,27146101,28155092,29153085,29183074
12,26131103,33086086,38108099,31135083,29170087,29159093,28191084,28157099,29154101,30150102,28163091,27156095,29140100,29144083,30164081,29176077
12,28122100,32137099,44067191,35069093,28178096,29142099,28164090,28130118,28146110,29141105,29139097,28152094,31143084,29151083,31172074,31145088
12,9255021,30255008,30165102,31103116,31082125,35099108,22063089,3255012,29130088,31136088,31148076,30172074,31154081,29167081,29182070,29147087
12,51067080,25130124,34124084,29139090,40099088,88240017,78174044,27176103,28125094,29132095,29143089,29165111,29161090,29179067,32164070,29163078
12,28170090,28182084,32169080,29123089,36119073,39157047,32247061,22169062,26161114,29141103,33166083,29149087,29197066,30166077,30182070,27096096
12,28149087,29159085,30170075,42067134,55219007,40211029,43098086,29198117,32130088,29145093,29159082,27198072,29161079,29162074,28152077,27172095
12,31101078,33255027,26188019,93168047,56089040,42078114,50051114,17255030,27110104,30091101,31104083,30106087,30101091,32111085,25133073,44090093
12,28156085,28164081,27158076,27122128,28100132,31097116,24141123,26134097,33093096,26123077,29105097,29129081,27126085,26096082,29123083,27121082
12,27142131,29126128,27135121,26155123,30146091,28127108,28164106,25189112,30077113,31084103,30091101,29106096,29102107,27092117,28095102,27114101
12,27143100,29152072,29154083,67037124,28108149,29103111,27103111,30145067,29125092,29121099,31145086,29167075,28212065,29144090,28147080,26147092
12,31092089,28152074,29163078,29148088,28146094,30090108,43086110,50077066,28189070,28125106,28138100,29176071,29141085,29132087,29143080,28153080
12,27127090,29157083,29158076,28138096,29162093,27175093,28176097,28171094,27121099,28141098,29148086,28145081,29122090,29149077,27176068,29123085
12,28130090,27146094,34058202,34119116,34119088,32108106,31133094,35131074,31115104,29130098,31137091,29150085,29158076,30123124,28184068,28148079
12,30090102,32105095,29152089,27171091,29110109,28115144,29102147,67092050,29130112,29125096,31119094,29131078,27147078,29134078,31125086,31132077
12,28126097,28162085,30225068,29116125,27118138,25178135,26193119,25085246,31110097,35119090,29142081,29131084,29145072,31131078,27121095,29154083
12,28156088,35131080,34099118,27121131,28120134,74087070,37065102,31121084,29108111,29119086,29132083,29128082,29138083,32125092,34140095,26124121
12,30174079,29195076,29212071,27115093,32087109,39042177,28099118,27147097,31118091,32104096,28163080,28135087,29130088,31123087,29132091,28112109
13,255018,1255022,179255020,255024,255030,179255032,179255021,1255022,179255020,179255020,179255020,179255020,1255021,179255020,242019,242019
13,177255022,242019,177255010,255006,179255020,245025,1255036,255025,177255022,255024,179255020,1255022,179255020,179255020,255018,255018
13,165255002,173255004,255015,255018,255024,255024,177255020,178255016,242019,179255020,255024,242019,255014,255014,255014,255021
13,242019,179255020,242019,255016,255014,4255008,255009,255013,179255020,1255022,179255020,179255020,255016,179255020,178255016,255014
13,179255021,179255020,179255020,1255025,242019,179255020,179255020,242019,177255022,255024,255018,255024,179255020,255014,255014,179255020
13,177255022,179255020,255018,179255020,255025,1255022,173204005,255012,255018,179255020,255012,255014,255018,255018,255018,255018
13,1255022,1255029,11181190,255026,177255011,177255010,133255007,4241053,255024,179255020,255024,1255022,1255022,1255022,179255020,255024
13,255020,255024,179255020,255010,15255002,15255002,255008,179255020,255020,179255020,179255020,255020,255024,255019,242019,242019
13,255024,179255020,255004,255004,255004,165255002,179255020,178255029,255020,1255022,255020,179255020,179255020,179255020,255018,1255022
13,4249041,255024,242019,255024,255031,178247030,255031,1255031,179255020,1255022,178255019,1255021,179255020,255023,1255021,179255020
13,255024,255024,179255027,179255020,1255029,4146068,179255026,179243021,255024,255024,255018,1255022,255024,255024,179255020,255021
13,245025,255020,8179037,179255032,2243042,255024,255020,248037,179255020,1255022,255024,179255025,255028,255024,178255019,255024
13,1255041,179255023,9124179,179255025,179255026,247030,6250053,255030,255025,179255026,179255021,255024,255024,179255020,255030,255025
13,178255032,255008,255020,3226035,5236053,255030,11255052,243042,255026,255024,255024,255028,179255032,255023,255024,255028
13,255014,255010,255019,1247032,179255020,178239031,255012,255010,1249041,255021,179255020,1255022,179255020,1237029,255024,255018
13,255024,255024,1255022,255033,1255021,255028,255024,179255020,1255022,179255020,179255020,242019,179255020,179255020,179255020,255018
13,177255022,255030,1244023,179255033,1255033,179255021,242019,179255020,1255022,1255022,1255022,179255026,1255022,179255020,1255022,179255029
13,242019,255030,1255022,1255022,255030,255024,255018,255008,1255022,255019,1255021,179255020,255024,179255020,179255020,1255021
13,1248036,255024,179255020,177255022,178255012,1246028,179255021,255024,255024,1255022,179255020,255024,1255022,179255020,179255020,179255020
13,5243044,1244023,179255020,255030,4238046,7250050,4241054,4255042,255041,1255022,1255022,179255020,1255022,179255020,179255020,179248035
13,255014,255013,255005,1255032,8247066,12187162,11232124,4255039,247031,255023,255020,1255022,178255025,179255020,255016,255025
13,255023,255020,164244023,135149060,247031,255025,3255039,178255016,1255022,1255022,179255021,179255020,179255020,179255020,179255020,179255020
13,176255008,242019,1244023,6228048,11148179,255018,255010,255014,179255020,255024,1255022,179255020,179255020,179255020,242019,179255020
13,255033,179255026,1255022,1255031,1255028,6250053,255030,178255029,179255026,1255022,255024,255024,1255021,255023,255030,255024
13,1243041,1249041,255024,255014,255025,4251059,2241056,179255032,4240035,255040,255023,255024,179255020,1255022,1255031,1255021
13,8255048,7143112,11160062,179255021,9220072,11249127,7221082,1255032,4249043,179255027,3241036,179255020,255024,1255022,1255031,1255022
14,61255029,60255020,73198036,66232011,60255009,60255007,60255007,60235013,62255014,60235013,56255008,60235013,60255011,60255011,60255011,60255014
14,60255016,58255015,60255021,62255017,63255010,60255009,55255006,60255016,60235013,60255009,60255011,60255011,60255012,60235013,60255014,60255014
14,56255008,70255006,68243021,59255020,60255019,60255012,58255015,60235013,60255017,60255017,60255016,60235013,60235013,60255016,60255014,60255016
14,60235013,60255007,45255002,58255012,58255015,60238015,60255011,60255011,60255014,60255012,63255010,63255011,60255009,63255010,63255010,60255012
14,60255002,1,60255005,50255003,60255009,62255014,60255014,255004,58239016,60255017,60235013,60255012,58255015,62255014,60255014,62255014
14,60255003,1,60255004,50255003,63255010,64255015,62242019,60255004,60255016,60255017,60255014,60255012,62255014,60255011,60255011,60235013
14,1,68255004,63255009,63255010,60255007,110255003,1,1,60255014,60255011,60235013,60255011,60255011,62255014,60255014,63255010
14,165255002,1,60255011,60255009,60255005,60255002,60255004,1,58255015,60235013,62255014,60255011,63255010,60255012,60235013,60255011
14,61249042,60255024,63255036,62241018,60255026,60255016,60255011,75255002,58255015,60235013,65255012,63255010,60235013,60235013,60255014,58255015
14,55255006,63255010,60255009,60239016,60255019,60255019,66255005,68255004,60255017,60255017,60255014,60235013,60235013,60235013,60235013,60255011
14,60255011,58255015,58255017,60255019,58255015,60255009,57255009,56255008,58255015,60255011,58255015,60255012,58255015,60255011,60255014,58255015
14,60255019,62255017,60255017,58255013,70255006,60255009,60255014,60255016,60255016,58255015,60255009,63255010,60235013,60255016,58255015,60255014
14,60255005,60255008,60255002,60255008,45255004,60255004,60255004,60255005,60255014,60255014,60255014,62255014,60235013,58255015,60255012,62255014
14,1,0,1,60255004,60255011,60255012,60235013,1,60255017,62255014,58255015,60235013,60255014,60255014,60235013,60255014
14,120255001,1,75170003,50255003,60255011,60255011,60255012,1,60255016,60255014,62255014,60255014,60255014,60255014,60235013,60255011
14,60255016,60255025,60255013,60255009,60255005,55255006,60255014,60255016,60235013,60255012,60235013,60255012,62255014,60255012,60223008,60234012
14,60255004,60255008,50191004,50255003,30255001,1,75255002,60255002,62255017,58255015,58255015,62255014,60235013,60255014,60255016,60255016
14,58255015,60255014,58255015,60237014,80191004,65255012,63255010,60255016,60255012,62255014,60255012,67255013,60255019,58255015,66255015,60235013
14,63255012,87230010,50255003,75255002,60255011,60255019,62255016,60255015,60235013,58255015,62255017,60255016,62255017,56255014,63255011,60255014
14,58255015,60255010,64255008,60235013,60255016,60255017,60255016,60255019,60235013,66255016,60255014,60255016,60235013,65255012,60255012,60255014
14,60255005,62238015,60242020,62255017,60220029,68255055,69250053,60255012,60255019,60255019,60235013,65255012,63232011,58255015,60255014,60255016
14,61255022,60255019,60255019,61246029,60236066,60238030,60245026,60255021,59255020,61255022,60255019,60255017,60255019,58255017,60255019,60255019
14,60242020,60255017,62255017,56255016,62241018,58255019,60255020,62255020,60255019,60242019,60255016,60255019,60255014,58255018,60255017,59255020
14,60255022,61255021,60255024,59255040,60245025,60255024,60255023,60243021,60242020,60242020,62255017,56255016,60255019,61244023,60255019,60255019
14,60255021,62255017,62255018,58242019,63255024,61255022,60255026,62255018,59255020,60255021,60255016,60255016,58255015,60255016,62255017,60255019
14,62255017,58255015,58255015,58255015,60235013,60255012,63255011,60255020,60255014,60255012,60235013,60235013,60235013,60255014,60255011,60235013
14,60255016,58255015,63255011,63255009,60255010,60255016,60255016,60235013,58255015,58255015,60255014,58255015,58255015,60235013,60255013,60255015
14,59255020,60242020,60255016,62255017,60255019,61255025,60255019,60255019,58255015,60255017,58255015,58255015,60235013,60255014,60255014,60255016
14,60255016,60255017,60255019,60242020,60255024,59255027,60255019,59255020,60255019,60255019,58255018,60255014,60255019,60255016,60255015,60255019
14,59255020,59255020,62255014,60255009,60255012,58255015,61255022,60255026,60255017,60255019,58255018,62255017,58255015,60255019,60255019,60255016
14,58242019,60242020,60255016,60255016,59255020,60255026,60255028,60255021,59255020,60255021,60255019,60255016,62255017,60255017,58255015,60255019
14,60255007,60255009,60255011,60255011,60255019,61255026,60243021,58255018,60255019,60242020,60255017,58255018,60255017,58255015,60255016,60255019
15,107255028,111244024,114245025,109173031,116255039,90062099,91051104,98042066,95074155,96081145,96079152,95089129,95094122,95092128,95077133,98087141
15,94080102,92091092,92081104,97076107,94061138,98056140,94051139,91045120,99076150,96086140,97102130,95082125,94078134,99100135,97095132,97087143
15,103212059,99179074,92098107,94063097,94065110,106244048,100245078,111255054,95078147,99086158,94078140,96074131,96077142,97093135,98089132,98077142
15,104247031,115255026,114255026,104255037,114245025,109183039,105193029,116255016,96082134,100093151,98089138,96087126,98086139,98093131,98096135,98101126
15,94054119,96088104,100227055,104227046,96129093,96051129,90019173,98068150,100107134,97077145,96090141,96095126,98096133,96098122,95095126,99092144
15,84064124,96077122,98089117,102165079,115255031,116255030,101040089,62034127,100094149,98080159,98102128,96084127,96088134,100102138,98091134,98090136
15,92077086,96166057,107255036,102196060,90036127,95062124,95064119,94067106,96079138,98092138,98096122,100095126,99104128,98094125,98096122,96078125
15,96072103,91042127,94065110,96091104,98091129,94063118,86045126,88040103,98092139,98093131,98086137,96095123,96085111,95088116,98083123,96094125
15,94087082,95117076,103188080,101174066,104164073,95062090,101084085,89060085,96084140,97080140,98082133,96088125,95078115,99096128,98098125,98088119
15,87038129,97056114,49037117,94060135,92047141,94063129,100062091,90050082,101089141,98080147,95073140,95086119,98084130,99095140,100098130,95076135
15,112249042,111243021,118242020,108255035,98113088,110166040,116244023,111131039,98085138,98087141,98097132,95076135,94073125,100105134,95073140,98086137
15,114245026,91069081,95097092,97100092,107228047,118245026,115242019,117235025,98073143,98098133,99094130,96079123,96088124,96081119,98091120,98094130
15,96072092,94093090,88088084,95113102,94078117,84030136,93046110,85067095,98094138,97077162,94070139,98084122,96074127,98091120,96098120,96086124
15,89050103,87060110,96093093,102207064,109255051,108207048,87067072,83054099,98084155,99099152,95072141,99102112,96086127,96089132,95086134,98071148
15,112255022,109255024,111055060,114246028,112255025,107224041,93057090,95065067,98071165,98082156,97081138,96079149,95087132,98089114,98086142,95091129
15,114255027,114245026,107255028,105224049,91064115,87051095,104061079,104246028,95080144,98076144,96073147,96079139,96092130,96086137,97074151,96076144
16,100255049,87135070,80094084,85113079,89120089,91127076,107234037,104248037,91068108,87104096,87089086,91094081,88122075,84095102,85094079,89078105
16,78074089,84114085,89117087,99159072,111255056,105242039,30073035,68055070,89104083,89085087,85094087,87110081,88106094,84098091,88102090,88096096
16,76028139,87073126,93102123,88058137,86057129,86078114,86077116,83063129,86109096,89105102,87107088,83072095,73066093,86101098,87087106,88095099
16,76054117,83074111,78082109,76070121,86069092,84101093,80111085,85102107,81103067,70084079,64085069,36083098,79091087,77081098,89114078,77086077
16,52039196,80075092,73071086,63047130,69055125,82088119,83064127,81062127,77067069,72079087,79086095,80077109,85085099,84093085,79091067,75086101
16,69092078,72089063,74090068,77098068,84080086,72071101,37060111,74059112,78107074,79073094,76072082,62055079,62048090,86090071,67065098,69089083
16,75090096,80088093,78087094,82096101,73054128,82060131,63048123,54074110,79091087,75064112,63068082,74089092,73082078,70056147,74074089,75060110
16,87116077,88118082,88089092,79074120,88087100,87079100,85074120,90094087,89128068,87120068,85125053,81105056,84135066,89119062,91098070,90114067
16,84117074,88124074,89149072,84099095,88112082,86099088,81124070,84125063,88114074,83095070,85124072,85144062,86113070,87083086,89116077,89111076
16,87078127,84060136,86080125,87102103,89093110,96091101,85091095,76059142,89109084,78071097,81079097,83072127,87089115,90087123,87066135,89085102
