0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2,24169152,22160145,22158150,22163142,23185228,20232168,20210182,21221144,27094173,24113188,23111182,24129146,23106186,23127181,24114168,22123162
2,21196133,23176155,22172150,22171130,22154147,22192133,22200129,23208152,23149142,22132174,23140160,22176142,23139150,25139134,22142147,23131156
2,22181131,23196126,23206124,11225042,8237028,16217081,10237043,23230131,25143162,24138166,24151150,23152143,24157143,24152149,24165159,24154151
2,22237125,23214125,20251060,10242060,10238044,13251062,8248034,22231126,25141156,24148155,23159156,23155143,24161133,22192125,23158140,24147149
2,23200135,23232121,13245049,20215082,15250054,23182139,23192145,23182130,24148153,24133176,23155156,24158147,24142162,24149151,24146150,23141152
2,22232120,22242079,23191111,15255057,19236080,11211058,19219114,19195127,24135153,24140158,23149161,23150158,23154144,24146152,23148145,23154147
2,22199131,22192129,22202116,21177137,23165136,21180140,22181141,22173134,23116181,24119163,24132149,24133144,25123147,23137143,25127149,23123185
2,23181128,21253138,22170129,23173124,23172126,23178132,23184129,23181131,24137141,24110163,24121171,21137170,24128152,26119152,24117150,26122149
2,22182129,23197124,22192125,23190118,23168129,22157143,23169133,22249135,24102172,24111165,24114161,19136175,25130137,24123153,23144138,23130151
2,22193135,23184122,22192121,19219128,22177130,22194125,23207116,22208125,24123149,24135144,23173115,24134145,24129146,24130147,24126148,25114148
3,165110090,168081135,170100092,175094087,154136047,174119088,173108113,173093115,174065122,164045137,166047129,170058118,156047113,165059112,167055098,167069096
3,173108085,154130047,164109061,6116138,3130139,169139057,3164090,163173034,168045124,166046116,164054117,167056128,164053116,161047130,164059103,164057108
3,175065113,174071111,165081097,178062188,178104123,167160059,179102120,174099095,162051124,158038133,167053125,174071112,165060111,151057098,159055106,167060098
3,179075109,173073108,175072110,163100061,175085144,7100165,174083113,75102,174071112,162043118,168048118,162059095,164051120,162057098,162057099,170071093
3,176059125,0,0,0,0,0,0,170060111,172053111,166049115,173059104,169067095,157044105,148044104,166058097,166056077
3,176067095,174073094,0,0,0,0,170069096,172073080,167054100,167053102,167062095,170054103,158051120,143043102,170062095,165064080
3,170058106,71119,8047196,0,0,153037123,164048116,167047126,172055107,167051100,172059099,173054094,161049099,156049105,157058093,169055098
3,1064099,170064092,10072153,146026160,138040146,162051111,170054108,178078095,164050101,158040103,172059099,170069085,161055098,158043094,152048074,169065082
3,172068086,173069092,177089083,175073084,167054108,152108059,176115062,1078098,167055106,162054094,170058115,159063093,164053097,170068086,170097063,164069078
3,170060115,170066101,164062090,150046095,161041117,164053116,2075109,175072110,164045118,166048117,167055098,165065102,164062090,163050091,174058083,164055097
3,1092083,173072088,73091,172067088,165055092,172061105,171067088,171060110,167054099,168061109,170055097,167061088,164057089,162054094,170068079,170062094
3,179059134,174042128,0,0,0,0,172057120,177053126,177061147,172048144,170062123,164045125,166050113,162048116,160069089,167049104
4,15130116,15104128,21105173,15111099,15107122,17096127,15097126,16121116,14082124,15079136,16094120,14102117,15078105,14087105,16100099,15099098
4,16140100,15130094,14133100,13122098,16081126,16083139,16127104,15130104,13078134,14082124,15103104,14127104,13096101,14093099,15097095,15073115
4,14111106,110072152,170012184,17126101,18142104,13133098,3083083,13116108,15114110,17104110,15138094,16135072,18110100,16116086,15119109,16140084
4,17131113,17141103,15163089,14150092,4242038,125099044,15156106,16135104,16111106,17097110,16148095,19125086,12097097,13094092,16111119,15141092
4,11080128,16130110,17148105,15124111,16117124,16110123,17113120,17062242,16093126,17159085,15099116,16112105,16109103,15101109,16116097,16104113
4,15158100,16150095,15152104,16104108,17101116,16110121,15186118,2255029,15106108,15072113,15102123,15155089,16121095,14100102,15129083,16131080
4,17120104,17114105,15140082,15109098,15071119,16068158,17110130,17121129,16118095,15103126,17115104,17114096,16098099,14124107,18113097,17153075
4,9230050,16171103,11250052,15113111,16093131,13081141,15096143,16162101,15115109,15109105,15114121,14149096,16125114,15154088,14145081,15122088
4,14095131,12237042,3240033,11252091,12239078,13092139,15099126,16121118,16077145,15068132,15086124,16107105,19110104,17107100,17095126,14105126
4,15192109,15178112,15193095,14151113,10247066,11255078,179243021,4255044,17126113,15137119,17160094,15183103,15151103,17157099,15174088,16150109
4,11250055,9247065,14217073,16149128,16111151,16110146,14223118,10255056,16105146,16096152,16103149,17123135,16121139,16121135,16129125,16120136
4,12248068,13251065,13220088,16157122,17131132,17113156,16134168,5250053,16116136,17097147,16116134,16140120,16129127,17111135,16108134,16128120
4,14219105,15208098,14214099,15176113,15169121,15192113,14221105,3255047,15137134,17147120,15176116,17152129,15159112,16140149,14172105,15167110
4,16198107,15191107,15216099,12191107,15153128,14127153,16149147,15191112,15145137,16147134,15161108,15172111,14129123,15107186,14142113,16168108
4,15188115,16178110,15177108,15175112,15162120,15161127,15160131,17195111,16139130,16128145,15149132,14170114,15135121,14133127,14156106,16163138
4,15211093,15199100,15231084,15225085,16198102,16152119,16202092,15201099,15148110,15150107,15162101,15193078,15142113,15175086,14193082,16185087
4,16187112,15193102,14193107,15180109,16171118,15169116,16185106,16191104,15131125,16126127,15144113,15184086,15177092,16181086,15178089,15156108
4,15178106,16168097,15193090,15177095,10195076,3250055,15192114,15188092,14135098,16128120,17160094,16153085,15149077,17147078,16156072,14191068
4,16179107,15181093,15193090,13161100,12215070,179255021,6231064,15198102,14147097,15107122,14170093,14161084,16149094,15159082,14142086,14166080
4,15162126,16159117,16172114,15148121,16137134,15137138,15164137,14187123,16112132,15090144,16114127,16135115,16132108,16116110,16143100,14131113
5,0,0,0,0,0,0,0,0,2255110,1255106,255095,255106,253110,255095,255098,255083
5,0,0,0,0,0,0,0,0,255084,4253117,255090,252091,255104,253108,255094,252095
5,0,0,0,0,0,0,0,0,4255126,5253143,4255122,5253125,2253113,2251125,1255112,1255112
5,0,0,0,0,0,0,0,0,255094,255086,255090,255084,255087,255091,252079,255088
5,0,0,0,0,0,0,0,0,255090,252095,255082,179255076,255092,255089,255089,255090
5,0,0,0,0,0,0,0,0,255092,255103,255086,255090,255081,255085,255089,255086
5,0,0,0,0,0,0,0,0,1255106,255103,1255101,250093,255090,255094,255089,255090
5,0,0,0,0,0,0,0,0,255094,253104,255096,250103,255092,255094,255079,255077
5,0,0,0,0,0,0,0,0,3253119,1251127,255112,1255096,255113,179255115,255109,248112
5,0,0,0,0,0,0,0,0,255086,255104,250097,252075,255080,255086,252077,252079
5,0,0,0,0,0,0,0,0,255094,255095,252078,255090,255084,252085,255094,255094
5,0,0,0,0,0,0,0,0,255093,179255100,179255080,255084,255082,255086,252079,255094
5,0,0,0,0,0,0,0,0,1255112,253109,179253114,255102,255108,255113,3248147,253107
5,0,0,0,0,0,0,0,0,255110,1255114,1255111,255104,255096,255101,253115,255100
5,0,0,0,0,0,0,0,0,255110,252098,255094,255090,255098,255097,255092,255090
5,0,0,0,0,0,0,0,0,255076,255082,255080,255077,255080,255076,255070,255074
5,0,0,0,0,0,0,0,0,255094,252101,3255116,255098,255098,253106,255094,255103
5,0,0,0,0,0,0,0,0,179250108,3253118,248104,179255103,179255096,255104,255098,255094
5,0,0,0,0,0,0,0,0,1253109,2255119,2250113,255103,255094,255090,255092,253106
5,0,0,0,0,0,0,0,0,2255104,253106,1248110,255090,255096,255099,255088,255087
5,0,0,0,0,0,0,0,0,255099,255100,255099,255092,255094,255095,255098,255091
5,0,0,0,0,0,0,0,0,1255108,1250109,255099,255096,255093,255089,252096,252101
5,0,0,0,0,0,0,0,0,255089,255093,255094,255086,255088,255088,255090,179252078
5,0,0,0,0,0,0,0,0,255088,255085,255080,255080,252095,255086,255086,255080
5,0,0,0,0,0,0,0,0,255072,255081,252084,255072,255075,250096,255072,179255077
5,0,0,0,0,0,0,0,0,255100,255090,252097,255085,255094,255092,255090,255076
5,0,0,0,0,0,0,0,0,255083,255095,255097,252081,245128,179255090,255094,255096
6,249041,255027,1255022,255014,255037,251071,1251060,1255022,255070,255064,255060,1255052,255064,255062,255058,255060
6,1255022,179255023,255018,255020,179247032,179250054,179255057,255014,255067,255067,252077,255064,255063,179251071,255064,1255059
6,179255027,179255027,255018,255030,179255020,178255065,255062,255054,255069,179255070,255064,255060,255056,255064,255062,255060
6,255070,251061,1255022,255014,255016,248068,255067,255069,255094,255071,255065,255067,247093,255072,255069,255078
6,255060,255069,255034,179255044,2255018,1255056,255072,251071,255086,255083,255062,255062,252075,255069,3255081,255093
6,255071,255066,251065,255061,179255033,255018,179255020,255040,255089,255095,255079,255070,255095,179255080,252075,255066
6,255069,255070,179255040,179255032,255030,179255020,255030,179255059,255093,255103,255088,255074,255070,255074,255064,179255076
6,255030,255047,255063,179255052,251067,255024,255036,1255032,255090,255104,252094,252082,255074,255080,255071,255069
6,179249045,255066,249043,250049,255085,255108,179252081,179255026,255112,255098,255070,255107,255092,255088,255076,255094
6,255048,255061,255059,1255051,255024,179255020,255017,255024,255095,255080,179255077,179255079,255070,255062,255062,255076
6,179255054,255054,255034,179255020,255016,238015,242019,255014,255069,252095,255060,255054,255068,255065,1255059,1255059
6,255040,179249045,179255040,178255056,179250094,179255021,179255020,179255020,255088,179252101,255099,255080,255090,1255086,255075,251068
6,179243021,255034,179255039,179255020,240017,178255028,1255022,179255020,252091,255089,255102,255076,255088,255084,252079,255093
6,255062,1255059,179255049,1255052,250055,255076,255034,179255043,255054,179255056,250049,179255053,255055,255064,1255052,179255046
6,179255056,179255051,255039,255047,255055,255080,179255044,255040,179255054,179255055,179255053,179255044,179255056,251064,255049,179255044
6,255055,255054,1255051,250054,179255055,255068,179255052,179255057,250049,1255051,255048,179255051,255055,1255052,179255044,255048
6,179255052,179255044,178255049,179255044,255063,255064,255061,179255052,255046,255047,1255052,255048,255057,179255045,179249045,179255042
6,179255050,179255058,255054,179255056,255064,255060,179255050,255054,255062,1255059,1255050,179255052,255060,255050,250049,255054
6,255048,179255050,255047,255061,255062,255064,255054,179255044,255064,255062,1255052,179255050,255062,255085,255054,179255050
6,1255049,179255050,179255050,255054,255062,255076,255054,255046,255060,255060,1255051,255054,255058,255064,179255058,255054
6,179255050,250055,0,0,0,0,255044,179249045,250049,179255056,243042,179255046,255054,179255050,179255044,179255050
6,255054,179255106,0,0,0,0,1255058,179255050,255054,1255053,250055,255048,255054,179255052,179255050,255048
6,179255050,179249045,0,0,0,0,1255059,179255044,255050,179255050,179255042,1255043,250052,1255052,255046,179249044
6,179255056,255059,255054,179255059,255074,179255070,255062,179255054,179255062,1245077,255048,179255044,251061,255055,250056,255054
6,255066,179255070,255067,255063,255069,1255051,255032,251065,255064,255062,255060,1255059,255063,255066,255063,1255052
6,251069,249080,0,0,0,0,255068,247098,1255069,179251067,1255059,250055,252087,251071,255054,1255059
6,255058,255087,255155,255079,179255070,252079,255063,255054,1255050,255053,250049,1255052,255057,255064,179255044,179255043
6,255054,1255052,1255052,255069,253165,255124,179255072,1255052,179255050,255053,179255044,255045,255053,179255050,255046,179255050
6,1255059,255065,1255106,255098,255062,251061,1255059,179255059,179255050,179255060,178255050,255055,255053,179255052,255038,179249045
7,121255034,126224057,125233046,126249041,129206105,129206146,125179151,122255019,119223072,119204090,120247067,120255056,120236067,120250051,120255050,120255055
7,124217101,124234061,121245051,119250056,127237057,130255048,121255040,120255056,119238061,119220081,118228076,120236067,119240067,120217074,122238059,120255046
7,120255051,122226053,122255053,119243066,124203068,129163178,120255064,136250051,119243065,118225077,122210080,120255060,119255063,120251059,120255052,121238061
7,124245053,122255050,121255047,120255038,119255051,120249043,125248036,125238045,119188087,119202091,118255067,120255053,120255060,120251062,120255051,121239062
7,120255076,120251057,119255053,121226053,118227073,120201081,122232055,120251117,119216085,120218082,120248068,120251066,120200084,118240083,120255058,120237071
7,121251057,120255102,126255059,131193070,123182084,124230062,123255055,125247032,119207090,119203099,119211092,120255060,120255064,119217093,120234074,124158089
7,120255056,120255052,120255054,119255049,119255049,122212066,122219057,121250102,118223088,121230081,118251069,120228076,120255054,118248070,119251071,119215083
7,121255032,120255054,121255042,120236053,120233059,121241053,125242040,122255029,119210079,122203073,120183095,118234073,119243066,118238074,117255068,121228065
7,120255047,121226124,120248105,120232055,120186074,122169092,122193062,124255044,117214081,117217081,118201085,118241071,119226071,120216078,119240067,118222077
7,124232067,124224058,119255041,121236053,122212066,123209066,124248038,120255065,121195085,120181096,118251066,120255057,119255066,118244070,118246056,119251062
7,121241075,120251060,120252088,122196074,122179087,122178083,126228047,120255055,119192093,118185113,117175115,120193087,118206083,118190098,118199096,119219078
7,119255049,121203142,120255063,120255054,120237070,124227063,122242019,123255024,120255060,120234072,119252073,120255055,120255057,119255055,120255060,120255054
7,125248038,121255048,119255031,119255044,122255092,124245102,121255032,124255033,121251061,119238075,120255057,120255052,120255052,121255060,120255046,120255054
7,120255043,121255040,120255043,121248035,121248039,129255026,119255021,120255025,119251064,120227074,120244069,120255056,119255057,120255056,120255056,120255048
7,128255038,125102065,127155051,127141067,122105102,125098086,122255017,119255022,125099098,120098099,118119090,127115071,120122071,120140062,121148062,122123077
7,120255047,118250047,120255030,121113081,119123091,121111092,144231021,122255020,125112093,120102095,125117074,119120085,118149087,120133069,121150056,126136058
7,121115082,123103077,123131068,123150063,118132093,125091095,129103077,119153117,125119090,123103092,125124066,123126071,118133092,122135070,123168047,123131068
7,121255031,121255040,164243022,179255025,125255020,120255026,122255017,120255024,117231073,117206088,120205072,119236066,118231065,118215077,118237070,122223063
7,120247032,120248038,120255035,128255022,135243021,121255031,122255019,121244023,120201076,118197092,119217073,119222070,118236066,119234060,121238061,119251060
7,121255057,120255055,120251065,124232089,120255083,120255054,120255038,120255076,119187086,118205081,118209077,120228067,117219077,117224074,122250056,119239063
7,110235212,124204060,121255049,120225060,118204070,121176084,120188076,122202063,118203078,117190098,118211082,120217073,122255058,118227074,120247062,120214069
7,122206068,119217061,122245049,124201052,121208071,123168088,122196069,125255039,118211092,118188092,119208081,122196073,118244068,118233071,120243063,121234061
7,122228048,120255044,121255042,120255055,121195068,120208071,122240070,121255049,117231075,120193087,118244068,119255056,119255063,118240067,120255054,122255054
8,11227009,11255008,10255006,23255004,17255007,21243022,21237014,15238015,21255010,32223016,17255007,13255007,20255006,20255006,24255005,55255006
8,11227009,11255008,9255007,6255005,17255007,177255009,31180061,31243041,17255007,26225017,25255006,13255007,17255007,25255006,24255005,13255007
8,255012,15255002,255004,20255003,15255002,25231021,28242020,255010,15255010,30227009,24255005,13255007,24213006,19255008,13255007,11255008
8,6255010,23204005,8170006,24227027,27255023,24247033,20251065,18235013,23255012,24213006,13255007,13255007,24255005,11255008,13255007,16255011
8,23255034,22255022,20228028,19220022,25241018,24255032,24248039,27248039,25246027,27243041,23255022,25242020,29255027,26255022,18235025,23255016
8,191008,11255008,9255007,3255011,16255015,20255018,15213012,20255018,16255015,21222023,13219014,18235013,26240017,11255008,13255007,9255010
8,19255031,19255021,11238015,24239016,23249041,24255036,22247030,23255027,27249042,26239031,24239032,25242019,21243021,23255023,24255014,21244024
8,31191123,33160115,34235026,20255009,20255018,27255022,24232101,26242154,15255006,23204005,24255005,9255007,36255005,24255005,36255005,36255005
8,19249041,26226035,22239016,26198009,15170006,4223008,13255007,177255010,11255008,24255005,24255005,36255005,13255007,24255005,13255007,23255004
8,11255008,23255004,15196013,24255005,20255015,27244023,13255012,14237014,20255018,24213006,24255005,24255005,42255005,42255005,38255004,21238015
8,255004,8255004,15255006,24255005,18241018,9255007,255005,30255001,6255010,24255005,22255022,19255008,13255007,24213006,24255005,17255007
8,255011,11255008,3255009,11255008,18255013,13191012,8219014,3255011,21255020,27234024,26239016,18232011,13230010,11255008,10255006,30255008
8,9255013,14255011,11255008,13255007,15255010,11210017,255012,6223016,20255022,25255018,13255007,13230010,25255012,24255005,11255008,23255021
8,21237014,3255011,4223008,13255007,11255008,6255005,177255010,5237014,24255024,26255020,18232011,25235013,26223016,25255012,13255007,17240017
8,11241018,18241018,12232011,22244023,23255022,23255039,23255023,20255018,19255024,24246028,26243021,16239016,26255020,25255018,13255012,14255013
8,22255037,22229029,170153005,15255002,25195034,20255025,19234024,16216026,26249041,26255034,21246028,26239016,25255029,16255015,19255008,24246029
8,177255010,20191004,3255011,177230010,27255036,22249042,22245026,3255009,24247033,25255044,23246029,23243022,24245025,27235025,19241018,17238015
8,15191024,19223024,9255007,19248039,23217054,25255031,20232033,21248039,21255028,30248035,27255032,21255023,22255029,24255025,21255020,22248039
8,255012,20255003,15255002,16255028,18242019,26255030,21248036,26232044,26255034,27255035,26241037,20232022,24237029,26255021,20255018,22226061
8,5219021,9255020,10224025,255012,2239016,6255015,241018,3255012,19255031,15255018,12243021,5255013,10235013,17237029,5255013,15255024
8,2239016,255012,6255005,30255002,22216013,9240017,8255015,255018,20246028,17255030,18216026,11255014,12255017,14255019,5255013,8255018
8,9242020,238015,3255011,3255011,5241018,6231021,237014,12247030,16246027,16255026,3255012,13230020,5197022,22255026,5235013,8255015
8,2255015,18230030,20153055,17189027,6255014,12255022,5228019,2201019,18244024,19247033,16241018,5195017,13240017,16243022,8255011,5207016
8,12246029,8243021,240017,13247031,13255028,9255029,11215038,11246028,17244047,10236027,13248035,5255018,13227027,15230040,9255019,13245026
8,177230010,3209011,3234012,4255014,11246029,14248037,4255021,255014,17255030,18243044,16255044,12219035,15247032,13245026,237014,11245025
8,8244024,2239016,2237014,2255017,12244024,14248037,13247030,11246028,17250049,18255049,13255037,9255032,15240035,11243022,8255020,8255026
8,178255015,2239016,255014,255018,16255038,13247030,11255021,9245025,13240034,15240034,9255026,255013,12255023,14255020,5255013,13255033
8,255015,255018,178255013,178255015,7255035,17255068,9250047,255014,5255025,13255045,12255039,8255033,7255026,9255032,7255025,9255029
8,255012,255016,255014,8242039,255017,2255017,1255021,255016,13255043,14255040,10248034,177244023,8230030,9255031,6255024,11255035
8,255015,255010,255008,38255004,255010,255011,255012,255013,10249040,13255045,6239031,9255029,10248037,13255033,5255025,5233034
8,13250050,15255047,16234024,255010,255014,1243022,11255008,14250052,13248039,15245053,2255027,4255028,6255024,8255031,9255033,9255038
8,6255019,255014,255013,3255009,6255010,5237014,8243021,8255023,8243021,13235026,11228019,5219014,255014,2255015,2255015,5255013
8,3255012,6238015,255014,177232011,8235013,10237028,5237014,8243021,13236027,17255028,5255013,255014,5237014,11255021,2255015,3233023
8,2227018,2255015,255012,3255011,2255015,17255021,2240017,5242019,16255028,15245025,8255015,2225017,15235026,10255023,255016,16246029
8,13245025,10242019,5255013,8234012,18239032,18255037,16255028,14229029,16255025,17255029,17246028,12244024,15240035,17247030,13234037,13255025
9,150020075,139033084,107091092,115047070,119255022,129232011,159238015,176034060,116032120,112067099,110055092,110056082,112076084,110061075,109063065,116051070
9,138035072,125023066,109136030,150255012,120255013,116255015,136094030,145024064,110052088,105052088,109069078,116060064,111068075,111065079,111057076,111075068
9,124023088,135031081,110071075,160128048,117158034,137091059,140037082,170031099,115059078,111049119,108041106,111050101,109056096,111052099,115052088,114010130
9,133026068,125026059,114243022,122255017,125255012,115234012,133223016,161031065,111053096,111052098,111064084,107064076,109064084,109060081,122054071,124061059
9,112052088,116052074,115073066,111091067,109057072,115036084,120034083,122037089,112077086,111055097,109078069,112074076,114066093,111073080,114082078,117062078
9,116058070,120040063,120051060,115064072,112062091,125044099,116062090,126034076,113065106,112074103,112068082,110091073,112084079,111070073,112091073,120033094
9,122051075,110066070,118056059,116064080,110053097,114060106,115059082,123034074,111065083,118044086,112073087,112079081,110067099,114081088,111080073,118058083
9,122044082,115076077,113075078,112089077,120040089,118043095,120037082,116055070,111062095,111071097,114075082,111070073,112082084,111058088,114081076,112073077
9,133238015,150050061,109162066,128062045,116142052,119243022,5230062,158234012,112061092,109058096,112075088,119069078,112070080,114079081,114086071,117050091
9,125242020,120045068,125070062,113070076,112075115,123088061,124213018,5174041,113052079,116058097,111064084,111074069,111064080,117064072,112097066,116052074
9,141141029,120044069,116058066,111086083,114086083,120230031,122255014,124227009,123055084,112067099,111073080,115073063,109075082,114089080,112088064,115054081
9,116060089,118040082,122054075,118092072,110145104,112198152,104235166,115174155,116051100,112060093,115053086,116057076,112078085,143036091,111078065,128035081
9,114083092,133027067,116053068,111073084,109044082,116035102,116041088,120038081,115050092,122040089,111059099,112064088,110057080,113051080,107062078,112046084
9,120040076,8028074,112128030,114059065,111061083,123028108,116039099,125040077,111053097,111050103,111059103,110051090,113050081,110064080,111066077,111056087
9,116043088,118041081,120030077,111058088,112035109,113041125,113038106,124022091,109059108,116046122,110042109,111054095,111050103,111053102,114073087,115052089
9,130026058,120038067,125042066,106055070,110062095,109056095,120026069,175033046,116047082,112054109,110056082,114054071,111059082,112076084,115066070,112054089
9,110012064,124020088,111066081,106093102,111074107,108036120,118086077,128041074,109049110,110054122,106061092,115056086,107058084,111070084,102070080,108053097
9,125173028,110062098,110045102,112063089,106054100,102044086,141052078,120255020,113043096,110064108,111039137,108056091,106062091,105053097,105063081,114061080
9,113036084,133024075,113042079,141022080,109068109,107040120,116041094,135029089,108045096,107062116,112059113,116040096,109063085,106050077,110041075,133020090
9,117056104,113035088,106069081,110055084,111034098,138013099,106031090,124023089,109050108,107061118,111019092,102060093,109062087,109066081,116053068,111055074
9,130020076,108044076,120255024,118255016,146078069,120255012,119255022,120040064,108071094,109058119,106044110,111070084,108063081,111056077,108058075,104066073
9,110196091,110249045,10081132,160136045,119153045,125255019,168093071,111149084,106044128,108048116,106042091,101050087,107052093,105049094,106054103,108039112
9,124204020,150085021,146077,154144039,160168035,115064072,140008096,110019080,109063118,109056096,109057071,120029070,125037076,105063073,109070076,122042085
9,110249045,122255014,146238015,122255014,120255011,152102035,131242020,178108099,109051106,107048100,108059074,120037082,110053072,102069081,112042090,109049088
9,112237029,119255022,108043077,110044087,104030110,120036112,12012213,81026254,110058114,105056109,104058096,109056096,107053086,107052093,103047087,108059100
9,114083080,116041094,106077079,110117063,127155041,131077079,130120051,172095070,106057099,106051111,106073091,109065074,108073080,107058083,108062070,109065083
9,116029070,108055079,113043071,115109042,128255012,122255016,123255021,169236027,109075099,110059112,106062090,111055074,105060076,105070066,107072067,109065082
9,125022071,116042086,108149065,114098083,105146089,112244111,141035051,158090085,110049094,111057103,105054094,111041088,106068082,106068082,111054081,110055083
9,148070055,122255018,125221015,160075075,157127026,115139044,108171103,170127062,107052093,109057107,110047097,125027056,107058079,108063089,107068071,127027085
9,114069093,107105092,109234037,114248038,142136043,120028092,132017077,123035073,111063109,108072114,105088087,109069078,110069096,111072099,112070080,112073091
9,120038081,111059082,107063077,115060077,120028092,111057094,111051085,116046077,111062095,107070109,109056095,110072088,105065094,111064096,111083083,112066097
9,110057236,112202063,113123056,125255017,113154053,111040089,135046066,122048075,109059091,105073112,109079094,107079090,109074107,111083086,112077089,110077073
10,98151096,98161098,97154096,101156095,99160126,101192150,102172108,101146089,100168103,99168112,100171116,100169104,100169104,99167107,102163094,100170108
10,99225068,99241074,0,0,0,0,99227082,99235078,101252086,99255098,100255084,101255073,99255087,102255074,101251072,100245074
10,0,0,0,0,0,0,0,0,99225092,99255089,99252092,99252077,99249081,99252078,102247067,101251063
10,100234072,104252091,105235101,101255087,98252083,99241090,99239079,98255065,98242117,99253106,99249083,100245078,100255088,100252076,101252074,100255088
10,99200093,98221089,99224107,0,0,97170120,98178106,97206078,99226116,99245107,98251070,99255078,99255090,99255073,101248076,99247094
10,0,0,0,0,0,0,0,0,99241093,98229108,98250103,99249081,99252091,99249080,99255080,99214087
10,99179097,98208093,0,0,0,0,96171116,97199095,99222139,98235116,99250096,99252084,98252077,99252097,100252083,98243084
10,0,0,0,0,0,0,0,0,98248115,98253111,99255092,98255091,99255095,98255094,101246081,100255081
10,98210101,98248073,99255091,0,0,99235141,98235117,96143125,99255106,99249121,99250096,98252077,99252091,100249088,101255074,100252089
10,0,0,0,0,0,0,0,0,98250106,99251121,98255107,101255084,100255055,101248077,96222100,100226097
11,0,0,0,0,0,0,0,0,96137069,93111071,95073080,94130055,96118067,102166083,99126115,103152067
