0,1,2,3,4,5,6,7,8
7,122233058,117240068,122166072,118073255,118201090,118240067,119226071,118222077
7,119198063,120242040,125173065,123036249,118205086,119255057,119251064,119238059
7,120255034,119213061,120039246,122230050,121250051,119247063,120255056,119226071
8,30255001,15255002,15255002,6255005,35234012,42255005,25255006,17255007
8,15255002,165255002,5255006,23255016,25219007,17255007,24255005,25219007
8,1,1,23255045,255008,24255005,13209011,11255008,22255011
8,165255002,255008,5255006,255004,17255007,17255007,13255007,25255006
8,21255013,21232022,26234037,19223024,29255027,29255028,18217020,23240017
8,6255010,9255007,15219021,20255018,20255018,21255014,13255009,17255007
8,14255017,20255018,8255012,20255022,25255032,22244023,27255022,24255024
8,11255008,38255004,3255011,191008,13255007,24213006,36255005,24255005
8,13255007,13255007,8216013,11185011,13255007,42255005,42255005,36255005
8,13255007,13255007,177255009,11255008,42255005,24255005,42255005,13209011
8,6255010,17255007,15255002,177255010,23255023,17255007,11227009,25255018
8,13255007,17255007,255006,177255010,21232011,17255007,13255007,16234012
8,6255005,6255005,165255002,255004,30255023,22255011,13255007,20255018
8,30255002,13255007,177255011,26255015,23255004,21255010,25255013,24247033
8,6255005,6213006,240017,255004,24245025,23240017,18228019,16216013
8,6255005,156255005,14255013,255010,22245026,24255024,25242019,24246028
8,13255007,6255005,255011,255010,26255028,28242020,20255018,24247033
8,6255010,255012,5228019,21255023,24248036,28236027,26244023,18220044
8,20255018,255014,11238015,20255018,26255034,22246027,23255021,28213030
8,3255011,20237043,17230031,11255029,12235025,5207016,16237028,13239031
8,3255009,3100028,255010,255016,9255019,5255012,5255013,17255028
8,165170003,11179020,9255019,10234024,17255028,5219014,16224025,15255024
8,16248038,191008,13255025,255012,8225017,3255012,11238015,19255024
8,255010,177255020,26247032,9245025,17255050,8237028,16255027,16255042
8,255012,255011,12242038,5244023,19255045,9255021,13255025,11255021
8,238015,255012,178255016,16255025,16255038,12255017,11223016,19255061
8,255010,5255018,10236027,255014,15247032,5255018,10255022,11230031
8,255011,242019,22255064,255010,16244046,8246027,11255037,8255033
8,255010,255010,3255009,255010,12248037,8221030,8255032,13248035
8,255018,255015,255014,178255016,10234036,11255034,2255026,14255036
8,255010,177255010,255010,255015,11243043,6246027,8255033,11249042
8,3255011,255006,21255038,3255011,11233023,255014,5255013,9211023
8,255010,17246029,255012,255014,19255024,8255018,5230020,5242019
8,255012,6255010,12255022,1244023,17255028,255014,8225017,21180068
8,3255009,15255020,16255027,22255029,17248037,13255029,17247030,15240034
9,128255011,160219007,119255022,120255012,113049083,109067080,113059069,111059087
9,119233023,120235013,21138126,6103094,106057098,116062082,111068075,116039092
9,13106188,160255006,124227009,118255016,109052103,107048100,115047097,116036106
9,123255024,125255013,123255023,131223024,112069092,107062078,119067080,110047097
9,124032063,116110079,101149128,138071072,110050091,112083077,114089069,114081076
9,114144053,114190047,116049073,173014072,114069089,110085078,115058079,116056091
9,120045057,106118080,111090099,125065067,110071093,109075071,112081082,112076087
9,116068056,110069067,111067076,124255016,112058110,111071072,112076074,107070069
9,95030255,112161160,111104128,105250145,112068094,115063073,111070084,116065079
9,115211168,111065079,127060111,116163080,114063102,115065071,115063073,113052079
9,128054071,114109077,113159093,91198241,112064087,110058079,114076081,111059086
9,125056050,124238015,174255019,123255022,112063101,112074076,114086071,122055074
9,116175032,113053077,125015102,113166152,107049098,110060077,112072088,116037096
9,116068064,116073077,116035109,113031100,109052103,109070076,110055084,112069081
9,132050091,111059100,120026097,123063089,111045113,110052089,114063097,111049105
9,120043060,116062082,116042092,124085063,111060097,112054071,111065078,130029080
9,116050076,112070095,113042097,123223024,109064115,109064084,106060093,109061088
9,107075095,112077096,145019079,120167052,111048106,110053087,106073077,111051100
9,108050087,125016098,123255012,135034091,109045120,112051109,111062082,116039091
9,116045079,112068098,120073091,113036084,110060111,109066081,110064072,116051085
9,109198081,119176045,117248035,120255012,110060110,105065078,111044076,101065083
9,126123058,156182007,147078036,110163064,105046099,105060085,103046089,109049126
9,129120066,169255011,145023068,166089092,104064076,126018069,113064064,105038120
9,132008169,112150080,133016113,170066089,111057090,108054080,110047097,112060106
9,125080149,120255020,114105078,117207048,107047104,109070088,107044111,106068097
9,122255016,120255020,119144055,114191040,109058105,110061075,105069074,105057081
9,115249046,124203034,125076137,120170051,105070087,105057081,105065071,106056101
9,125242020,105187229,108101104,142019255,105071086,111053063,107058083,112041094
9,159092138,90035255,115177072,116183046,106063089,107063077,110055083,112042090
9,74023122,9142192,120255020,117199055,107071100,112087085,110093090,111057103
9,121255047,126255014,122255018,120246027,107078092,112061092,107080089,115055083
9,112231043,122255014,129238015,120255027,112064100,110074090,108099098,112062091
9,113104110,133143025,118084082,114125116,107067115,107079097,111082084,116052073
10,99252074,106245107,98238108,98247064,100255092,100252081,100255078,100255084
10,99245125,107255067,100186078,96251066,100248107,101252074,100252076,100251065
